	amir_1_mix_1	amir_1_mix_5	amir_1_mix_8	amir_1_mix_11	amir_1_mix_14	amir_1_mix_17	amir_1_mix_21
WBGene00015710	4.05254992897335	2.85052816626048	1.27164315909679	1.2231208100557	0.648538556384776	2.27153202578053	1.79218740137953
WBGene00015713	407.956692849983	367.005501406037	394.209379320003	497.810169692669	380.043594041479	288.484567274127	340.51560626211
WBGene00015716	74.2967486978447	89.7916372372052	123.349386432388	88.0646983240102	77.1760882097883	51.1094705800618	54.6617157420755
WBGene00015728	5.40339990529779	2.85052816626048	3.81492947729036	6.11560405027849	2.5941542255391	3.40729803867079	0.896093700689763
WBGene00015729	66.191648839898	35.631602078256	41.9642242501939	129.650805865904	53.1801616235516	79.5036209023184	35.8437480275905
WBGene00015734	271.520845241214	270.800175794746	206.006191773679	209.153658519524	275.62888646353	263.497714990541	341.4116999628
WBGene00015735	55.3848490293024	40.6200263692119	99.1881664095493	140.658893156405	188.72471990797	123.798495405039	215.958581866233
WBGene00015739	5.40339990529779	14.2526408313024	8.9015021136775	19.5699329608912	13.6193096840803	11.3576601289026	9.85703070758739
WBGene00015740	0	4.27579224939073	7.62985895458071	4.89248324022279	3.24269278192388	6.81459607734158	2.68828110206929
WBGene00015741	17.5610496922178	14.2526408313024	16.5313610682582	20.7930537709469	35.0210820447779	19.3080222191345	21.5062488165543
WBGene00015742	83.7526985321158	106.182174193203	109.361311682324	55.0404364525064	64.8538556384776	82.9109189409892	68.9992149531117
WBGene00015743	518.726390908588	600.036178997832	546.806558411618	481.909599161945	559.040235603677	561.06841036779	572.603874740758
WBGene00015744	618.689289156598	474.612939682371	554.436417366198	521.049465083727	533.747231904671	507.687407761947	635.330433789042
WBGene00015745	210.732596306614	188.847491014757	160.227038046195	154.113222067018	158.89194631427	139.699219585502	171.153896831745
WBGene00015746	959.103483190358	947.087983240046	1014.77124095923	1056.77637988812	838.560353405515	972.215707034065	1000.93666367047
WBGene00015747	987.471332693172	904.330060746138	1051.64889257304	1102.03184986018	909.251056051456	1034.68283774303	802.899955818028
WBGene00015751	18.9118996685423	7.12632041565121	19.0746473864518	8.56184567038988	16.2134639096194	11.3576601289026	4.48046850344881
WBGene00015752	106.717148129631	109.032702359463	124.621029591485	176.12939664802	171.214178885581	252.140054861638	155.920303920019
WBGene00015753	22.9644495975156	9.97684858191169	13.9880747500646	8.56184567038988	9.72807834577164	9.0861281031221	7.1687496055181
WBGene00015754	49.9814491240046	62.7116196577306	47.0507968865811	66.0485237430077	70.6907026459406	56.7883006445131	87.8171826675968
WBGene00015755	483.604291524153	585.783538166529	556.979703684392	823.160305167484	959.837063449468	857.503339732148	673.862462918702
WBGene00015756	21.6135996211912	14.9652728728675	19.0746473864518	15.9005705307241	13.6193096840803	2.27153202578053	17.9218740137953
WBGene00015759	52.6831490766535	36.3442341198212	53.409012682065	67.2716445530634	64.8538556384776	34.0729803867079	61.8304653475936
WBGene00015766	22.9644495975156	13.5400087897373	21.6179337046453	12.231208100557	20.1046952479281	6.81459607734158	14.3374992110362
WBGene00015767	37.8237993370846	34.2063379951258	47.0507968865811	69.7178861731748	42.8035447213952	32.9372143738176	38.5320291296598
WBGene00015768	8.10509985794669	0.712632041565121	2.54328631819357	4.89248324022279	2.5941542255391	1.13576601289026	6.27265590482834
WBGene00015769	1269.79897774498	1282.02504277565	1210.60428746014	1231.68265572609	1500.06968091799	1423.1148141515	1653.29287777261
WBGene00015776	697.038587783415	826.65316821554	685.415662753167	617.676009078127	666.69763596355	827.973423397002	358.437480275905
WBGene00015777	36.4729493607601	19.2410651222583	26.7045063410325	15.9005705307241	27.8871579245454	30.6656823480371	20.6101551158645
WBGene00015778	426.868592518526	357.028652824126	377.678018251745	240.954799580972	228.934110403826	223.745904539382	300.191389731071
WBGene00015779	62.1390989109246	63.4242516992958	55.9522990002585	67.2716445530634	53.1801616235516	102.218941160124	50.1812472386267
WBGene00015780	37.8237993370846	27.0800175794746	34.3343652956132	46.4785907821165	31.778389262854	44.2948745027202	28.6749984220724
WBGene00015781	18.9118996685423	14.9652728728675	7.62985895458071	46.4785907821165	47.9918531724734	68.1459607734158	18.817967714485
WBGene00015782	2.7016999526489	3.5631602078256	2.54328631819357	3.66936243016709	0.648538556384776	4.54306405156105	0.896093700689763
WBGene00015783	4.05254992897335	8.55158449878145	6.35821579548393	3.66936243016709	5.83684700746298	0	8.06484330620787
WBGene00015786	4.05254992897335	0.712632041565121	5.08657263638714	3.66936243016709	1.94561566915433	3.40729803867079	1.79218740137953
WBGene00015787	14.8593497395689	18.5284330806931	16.5313610682582	18.3468121508355	17.5105410223889	19.3080222191345	18.817967714485
WBGene00015789	252.608945572672	195.973811430408	269.588349728518	240.954799580972	188.72471990797	181.722562062442	168.465615729675
WBGene00015791	510.621291050642	610.013027579743	540.448342616134	632.353458798796	500.671765529047	580.376432586924	422.060133024878
WBGene00015792	2.7016999526489	5.70105633252097	2.54328631819357	4.89248324022279	7.78246267661731	1.13576601289026	2.68828110206929
WBGene00015793	131.032447703472	120.434815024505	125.892672750582	102.742148044679	116.088401592875	164.686071869088	97.6742133751842
WBGene00015794	121.5764978692	96.9179576528564	171.671826478066	149.220738826795	94.6866292321773	89.7255150183308	63.6226527489732
WBGene00015795	2.7016999526489	6.41368837408609	3.81492947729036	1.2231208100557	4.53976989469343	5.67883006445131	8.96093700689763
WBGene00015796	5.40339990529779	12.1147447066071	2.54328631819357	8.56184567038988	13.6193096840803	11.3576601289026	4.48046850344881
WBGene00015801	230.995345951481	156.066417102761	143.695676977937	217.715504189914	207.532338043128	174.9079659851	163.985147226227
WBGene00015802	235.047895880454	252.271742714053	322.997362410583	320.457652234593	274.980347907145	304.38529145459	169.361709430365
WBGene00015803	522.778940837562	500.267693178715	521.373695229682	593.213592877013	425.441292988413	423.640722808068	457.903881052469
WBGene00015805	6.75424988162224	12.8273767481722	11.4447884318711	6.11560405027849	12.3222325713107	10.2218941160124	3.58437480275905
WBGene00015806	330.95824419949	279.351760293527	319.182432933293	314.342048184314	368.369900026553	305.521057467481	502.708566086957
WBGene00015807	160.751147182609	163.905369559978	124.621029591485	139.43577234635	179.645180118583	152.192645727295	234.776549580718
WBGene00015809	3262.30269282354	3143.41993534375	3196.91090196932	2811.95474231805	3746.60724023485	3526.55347002427	4181.17320741843
WBGene00015810	206.680046377641	239.444365965881	244.155486546583	214.046141759747	213.369185050591	249.868522835858	303.77576453383
WBGene00015811	3023.20224701412	2886.8724003803	2572.5341108528	3647.34625558609	4124.05668005079	4238.67876010646	4710.76458452608
WBGene00015813	247.205545667374	215.214876552667	242.883843387486	205.484296089357	195.210105471818	214.65977643626	265.24373540417
WBGene00015814	209.38174633029	276.501232127267	255.600274978454	341.25070600554	349.562281891394	330.507909751066	400.553884208324
WBGene00015815	1410.28737528272	1487.97570278797	1281.81630436956	1426.15886452494	1511.09483637653	1441.28707035774	2147.93660055336
WBGene00015816	32.4203994317868	30.6431777873002	22.8895768637421	25.6855370111697	46.0462375033191	31.8014483609274	82.4406204634582
WBGene00015817	2447.7401570999	2327.45624775169	2219.01731262389	2019.37245740196	2490.38805651754	1866.0635591787	4509.14350187089
WBGene00015818	13.5084997632445	4.98842429095585	5.08657263638714	8.56184567038988	5.83684700746298	4.54306405156105	8.96093700689763
WBGene00015819	52.6831490766535	55.5852992420794	82.656805341291	75.8334902234533	77.1760882097883	55.6525346316229	104.842962980702
WBGene00015823	872.649084705594	885.801627665445	1013.49959780014	1126.4942660613	739.333954278645	916.563172402442	647.875745598699
WBGene00015824	59.4373989582757	67.7000439486865	47.0507968865811	41.5861075418937	35.0210820447779	87.4539829925502	35.8437480275905
WBGene00015828	44.5780492187068	54.1600351589492	45.7791537274843	57.4866780726178	33.0754663756236	31.8014483609274	13.4414055103464
WBGene00015829	0	3.5631602078256	1.27164315909679	1.2231208100557	1.94561566915433	4.54306405156105	1.79218740137953
WBGene00015830	4.05254992897335	2.13789612469536	0	0	5.18830845107821	2.27153202578053	0.896093700689763
WBGene00015839	2.7016999526489	2.85052816626048	5.08657263638714	0	1.29707711276955	1.13576601289026	3.58437480275905
WBGene00015841	4.05254992897335	1.42526408313024	10.1731452727743	2.4462416201114	5.18830845107821	17.0364901933539	0.896093700689763
WBGene00015842	1845.2610676592	1688.22530646777	1704.00183318969	1767.40957053048	2109.04738536329	1914.90149773298	2582.5420453879
WBGene00015843	220.188546140885	230.180149425534	218.722623364647	231.169833100527	197.155721140972	163.550305856198	238.360924383477
WBGene00015849	109.41884808228	109.032702359463	106.81802536413	105.18838966479	131.004788389725	124.934261417929	159.504678722778
WBGene00015850	79.7001486031425	91.2169013203355	106.81802536413	84.3953358938431	105.063246134334	68.1459607734158	145.167179511742
WBGene00015851	17.5610496922178	13.5400087897373	12.7164315909679	9.78496648044558	14.9163867968498	12.4934261417929	62.7265590482834
WBGene00015852	35.1220993844357	24.9421214547792	24.1612200228389	24.4624162011139	45.3976989469343	39.7518104511592	40.3242165310393
WBGene00015853	75.6475986741691	59.148459449905	68.6687305912264	78.2797318435646	107.657400359873	63.6028967218547	137.102336205534
WBGene00015859	18.9118996685423	27.0800175794746	43.2358674092907	42.8092283519494	25.2930036990063	38.6160444382689	13.4414055103464
WBGene00015861	28.3678495028134	24.9421214547792	16.5313610682582	26.9086578212253	35.0210820447779	43.15910848983	29.5710921227622
WBGene00015864	1.35084997632445	1.42526408313024	6.35821579548393	0	0.648538556384776	6.81459607734158	0
WBGene00015865	2.7016999526489	2.13789612469536	2.54328631819357	6.11560405027849	5.18830845107821	3.40729803867079	2.68828110206929
WBGene00015866	148.593497395689	138.250616063633	147.510606455227	133.320168296071	95.3351677885621	155.599943765966	108.427337783461
WBGene00015868	351.220993844357	366.292869364472	247.970416023873	322.903893854704	303.516044388075	484.972087504142	198.932801553127
WBGene00015885	49.9814491240046	59.148459449905	54.6806558411618	41.5861075418937	36.9666977139322	42.0233424769397	52.869528340696
WBGene00015887	143.190097490392	127.561135440157	120.806100114195	198.145571229023	143.97555951742	136.291921546832	138.894523606913
WBGene00015890	4.05254992897335	6.41368837408609	0	2.4462416201114	3.89123133830866	7.95036209023184	8.96093700689763
WBGene00015894	5.40339990529779	11.4021126650419	6.35821579548393	18.3468121508355	7.78246267661731	12.4934261417929	10.7531244082772
WBGene00015896	2.7016999526489	10.6894806234768	13.9880747500646	35.4705034916152	31.1298507064692	15.9007241804637	10.7531244082772
WBGene00015899	160.751147182609	138.963248105199	124.621029591485	139.43577234635	139.435789622727	119.255431353478	179.218740137953
WBGene00015903	95.9103483190358	86.2284770293796	82.656805341291	45.2554699720608	66.1509327512471	57.9240666574034	64.5187464496629
WBGene00015905	248.556395643699	215.214876552667	231.439054955615	159.005705307241	122.573787156723	197.623286242906	113.8038999876
WBGene00015906	1.35084997632445	3.5631602078256	3.81492947729036	0	1.29707711276955	4.54306405156105	1.79218740137953
WBGene00015910	0	3.5631602078256	2.54328631819357	4.89248324022279	1.94561566915433	2.27153202578053	0.896093700689763
WBGene00015912	210.732596306614	183.146434682236	197.104689660002	141.882013966461	167.322947547272	176.043731997991	183.699208641401
WBGene00015913	1768.2626190087	1872.79700523314	1804.46164275834	2633.37910404992	2302.31187516595	1500.34690302804	1810.10927539332
WBGene00015914	13.5084997632445	2.85052816626048	3.81492947729036	19.5699329608912	7.78246267661731	14.7649581675734	8.96093700689763
WBGene00015915	101.313748224334	108.320070317898	110.63295484142	91.7340607541773	92.741013563023	99.9474091343431	139.790617307603
WBGene00015916	594.373989582757	743.987851393986	729.923173321555	595.659834497125	757.493033857418	735.97637635289	940.002292023561
WBGene00015918	4.05254992897335	1.42526408313024	0	4.89248324022279	7.13392412023254	0	0.896093700689763
WBGene00015919	4.05254992897335	8.55158449878145	15.2597179091614	2.4462416201114	7.78246267661731	12.4934261417929	9.85703070758739
WBGene00015920	861.842284894998	1062.5343739736	817.666551299233	826.829667597652	859.313587209828	728.026014262658	1172.9866542029
WBGene00015921	4.05254992897335	9.26421654034657	6.35821579548393	6.11560405027849	1.29707711276955	6.81459607734158	0.896093700689763
WBGene00015922	94.5594983427114	155.353785061196	174.21511279626	132.097047486015	123.222325713107	143.106517624173	161.296866124157
WBGene00015925	0	4.27579224939073	1.27164315909679	2.4462416201114	3.24269278192388	0	3.58437480275905
WBGene00015926	74.2967486978447	72.6884682396423	71.21201690942	67.2716445530634	61.6111628565537	77.2320888765379	54.6617157420755
WBGene00015927	671.372438233251	619.989876161655	638.364865866586	558.966210195454	642.053170820928	630.350137154096	897.885888091142
WBGene00015928	553.848490293024	629.966724743567	523.916981547875	521.049465083727	707.555565015791	579.240666574034	670.278088115943
WBGene00015930	167.505397064232	161.767473435282	169.128540159872	160.228826117296	124.519402825877	146.513815662844	95.8820259738046
WBGene00015932	89.1560984374136	114.021126650419	141.152390659743	179.798759078188	121.925248600338	120.391197366368	124.557024395877
WBGene00015933	752.423436812718	820.952111883019	1073.26682627769	725.310640363029	579.79346940799	840.466849538794	454.31950624971
WBGene00015934	1.35084997632445	2.13789612469536	5.08657263638714	4.89248324022279	2.5941542255391	4.54306405156105	0.896093700689763
WBGene00015936	9.45594983427114	14.9652728728675	25.4328631819357	19.5699329608912	11.673694014926	17.0364901933539	10.7531244082772
WBGene00015938	2072.2038636817	1831.46434682236	1845.15422384944	1779.64077863104	1823.69042055399	1712.73514743852	2466.04986429823
WBGene00015939	393.097343110415	312.132834205523	261.958490773938	314.342048184314	286.005503365686	266.905013029212	395.177322004185
WBGene00015940	236.398745856779	276.501232127267	247.970416023873	287.433390363089	260.063961110295	246.461224797187	265.24373540417
WBGene00015941	249.907245620023	244.432790256836	246.698772864776	266.640336592142	335.942972207314	281.669971196785	395.177322004185
WBGene00015942	505.217891145344	489.578212555238	521.373695229682	634.799700418907	552.554850039829	646.250861334559	387.112478697978
WBGene00015943	1407.58567533008	1878.49806156566	1576.83751728001	1520.33916689923	1795.80326262944	1780.88110821193	1935.56239348989
WBGene00015945	68.8933487925469	74.8263643643377	47.0507968865811	81.9490942737317	88.8497822247143	91.9970470441113	74.3757771572503
WBGene00015946	20.2627496448667	15.6779049144327	24.1612200228389	17.1236913407798	7.13392412023254	23.8510862706955	1.79218740137953
WBGene00015947	59.4373989582757	64.1368837408609	77.5702327049039	62.3791613128406	29.8327735936997	73.8247908378671	27.7789047213826
WBGene00015948	1.35084997632445	4.98842429095585	0	12.231208100557	2.5941542255391	1.13576601289026	1.79218740137953
WBGene00015949	66.191648839898	46.3210827017329	53.409012682065	22.0161745810026	22.0503109170824	20.4437882320247	24.1945299186236
WBGene00015954	1.35084997632445	3.5631602078256	1.27164315909679	1.2231208100557	4.53976989469343	1.13576601289026	5.37656220413858
WBGene00015955	602.479089440704	609.300395538178	604.030500570973	730.203123603251	631.028015362387	783.678548894281	581.564811747656
WBGene00015956	99.9628982480092	109.745334401029	130.979245386969	95.4034231843444	110.251554585412	88.5897490054405	125.453118096567
WBGene00015965	13.5084997632445	10.6894806234768	19.0746473864518	15.9005705307241	10.3766169021564	12.4934261417929	17.0257803131055
WBGene00015966	116.173097963903	114.021126650419	120.806100114195	125.981443435737	103.117630465179	145.378049649954	103.050775579323
WBGene00015969	2.7016999526489	4.27579224939073	6.35821579548393	17.1236913407798	10.3766169021564	10.2218941160124	0
WBGene00015970	6.75424988162224	3.5631602078256	3.81492947729036	1.2231208100557	2.5941542255391	4.54306405156105	1.79218740137953
WBGene00015971	52.6831490766535	57.0105633252097	47.0507968865811	63.6022821228963	57.7199315182451	52.2452365929521	70.7914023544913
WBGene00015972	139.137547561418	204.52539592919	217.45098020555	248.293524441307	218.557493501669	282.805737209675	177.426552736573
WBGene00015973	5.40339990529779	4.98842429095585	1.27164315909679	3.66936243016709	2.5941542255391	2.27153202578053	0
WBGene00015974	162.101997158934	171.744322017194	157.683751728001	113.75023533518	148.515329412114	159.007241804637	205.205457457956
WBGene00015975	328.256544246841	272.938071919441	274.674922364906	291.102752793256	297.030658824227	245.325458784297	443.566381841433
WBGene00015976	466.043241831935	416.177112274031	370.048159297164	320.457652234593	361.884514462705	346.40863393153	501.812472386267
WBGene00015978	976.664532882576	1076.7870148049	1016.04288411833	957.703594273611	994.209606937862	984.709133175858	1338.76398883051
WBGene00015981	44.5780492187068	39.1947622860817	35.60600845471	39.1398659217823	40.2093904958561	37.4802784253787	23.2984362179338
WBGene00015982	0	8.55158449878145	0	2.4462416201114	1.94561566915433	5.67883006445131	1.79218740137953
WBGene00015984	1.35084997632445	1.42526408313024	0	34.2473826815595	25.2930036990063	38.6160444382689	28.6749984220724
WBGene00015985	0	0	0	1.2231208100557	0.648538556384776	5.67883006445131	7.1687496055181
WBGene00015993	0	2.13789612469536	1.27164315909679	9.78496648044558	18.1590795787737	18.1722562062442	10.7531244082772
WBGene00016002	6.75424988162224	4.27579224939073	15.2597179091614	9.78496648044558	5.18830845107821	6.81459607734158	16.1296866124157
WBGene00016003	13.5084997632445	9.26421654034657	10.1731452727743	19.5699329608912	10.3766169021564	13.6291921546832	3.58437480275905
WBGene00016004	51.332299100329	57.7231953667748	48.3224400456778	132.097047486015	95.9837063449468	62.4671307089644	85.1289015655275
WBGene00016006	489.00769142945	485.302420305847	521.373695229682	636.022821228963	582.387623633529	787.085846932952	334.242950357282
WBGene00016009	104.015448176983	106.182174193203	69.9403737503232	102.742148044679	79.1217038789427	119.255431353478	75.2718708579401
WBGene00016011	309.344644578299	314.983362371783	335.713794001551	346.143189245762	374.855285590401	346.40863393153	366.502323582113
WBGene00016012	0	2.85052816626048	1.27164315909679	1.2231208100557	5.18830845107821	5.67883006445131	1.79218740137953
WBGene00016013	208.030896353965	166.043265684673	158.955394887098	163.898188547463	174.456871667505	99.9474091343431	128.141399198636
WBGene00016014	1754.75411924546	1611.9736780203	1651.86446366672	1412.70453561433	1632.37154642048	1393.58489781635	2531.46470444858
WBGene00016015	129.681597727147	169.606425892499	179.301685432647	149.220738826795	154.352176419577	194.215988204235	162.192959824847
WBGene00016017	16.2101997158934	14.9652728728675	44.5075105683875	3.66936243016709	5.83684700746298	12.4934261417929	3.58437480275905
WBGene00016018	172.908796969529	180.295906515976	242.883843387486	228.723591480415	160.18902342704	191.944456178454	134.414055103464
WBGene00016019	40.5254992897335	76.2516284474679	50.8657263638714	57.4866780726178	81.7158581044818	73.8247908378671	87.8171826675968
WBGene00016020	189.118996685423	171.744322017194	200.919619137292	178.575638268132	169.917101772811	178.315264023771	216.854675566923
WBGene00016021	182.364746803801	156.066417102761	180.573328591744	181.021879888243	180.293718674968	182.858328075332	227.6077999752
WBGene00016022	16.2101997158934	24.9421214547792	17.803004227355	17.1236913407798	29.1842350373149	17.0364901933539	15.233592911726
WBGene00016023	25.6661495501645	33.4937059535607	40.6925810910971	51.3710740223393	42.8035447213952	28.3941503222566	40.3242165310393
WBGene00016024	10.8067998105956	7.83895245721633	11.4447884318711	4.89248324022279	5.18830845107821	4.54306405156105	7.1687496055181
WBGene00016025	4.05254992897335	10.6894806234768	8.9015021136775	8.56184567038988	1.94561566915433	7.95036209023184	0
WBGene00016027	189.118996685423	193.123283264148	171.671826478066	256.855370111697	175.105410223889	141.970751611283	125.453118096567
WBGene00016028	1846.61191763552	1770.89062328933	2108.38435778247	2305.58272695499	1635.6142392024	1895.59347551385	1036.78041169806
WBGene00016029	59.4373989582757	24.9421214547792	33.0627221365164	28.131778631281	50.5860073980125	53.3810026058423	50.1812472386267
WBGene00016030	33.7712494081112	13.5400087897373	19.0746473864518	31.8011410614481	27.8871579245454	19.3080222191345	14.3374992110362
WBGene00016033	143.190097490392	153.928520978066	156.412108568905	222.607987430137	142.029943848266	137.427687559722	118.284368491049
WBGene00016034	10.8067998105956	7.83895245721633	7.62985895458071	20.7930537709469	10.3766169021564	5.67883006445131	12.5453118096567
WBGene00016038	25.6661495501645	38.4821302445165	35.60600845471	30.5780202513924	36.9666977139322	43.15910848983	22.4023425172441
WBGene00016044	2.7016999526489	0	15.2597179091614	8.56184567038988	2.5941542255391	6.81459607734158	1.79218740137953
WBGene00016045	185.066446756449	148.94009668711	175.486755955356	125.981443435737	173.80833311112	130.61309148238	205.205457457956
WBGene00016046	52.6831490766535	42.0452904523421	30.5194358183228	37.9167451117266	43.45208327778	34.0729803867079	34.9476543269008
WBGene00016048	43.2271992423824	51.3095069926887	47.0507968865811	75.8334902234533	49.288930285243	30.6656823480371	43.0124976331086
WBGene00016052	247.205545667374	213.789612469536	185.659901228131	496.587048882613	321.026585410464	146.513815662844	262.555454302101
WBGene00016055	409.307542826308	374.131821821689	348.430225592519	360.820638966431	434.5208327778	392.975040460031	530.48747080834
WBGene00016056	63.4899488872491	34.9189700366909	59.7672284775489	53.8173156424507	29.1842350373149	52.2452365929521	34.051560626211
WBGene00016057	452.53474206869	410.47605594151	448.890035161165	390.175538407768	438.412064116109	390.70350843425	558.266375529722
WBGene00016059	10.8067998105956	9.97684858191169	17.803004227355	11.0080872905013	13.6193096840803	18.1722562062442	9.85703070758739
WBGene00016060	62.1390989109246	74.1137323227726	68.6687305912264	51.3710740223393	81.7158581044818	47.702172541391	81.5445267627684
WBGene00016061	45.9288991950312	34.9189700366909	38.1492947729036	75.8334902234533	49.9374688416277	31.8014483609274	40.3242165310393
WBGene00016062	718.652187404607	667.736222946518	690.502235389554	706.963828212193	853.476740202365	740.519440404451	1069.93587862358
WBGene00016066	5.40339990529779	15.6779049144327	25.4328631819357	22.0161745810026	15.5649253532346	21.579554244915	14.3374992110362
WBGene00016067	1.35084997632445	2.85052816626048	5.08657263638714	3.66936243016709	4.53976989469343	9.0861281031221	5.37656220413858
WBGene00016068	54.0339990529779	70.550572114947	61.0388716366457	35.4705034916152	46.6947760597039	45.4306405156105	40.3242165310393
WBGene00016069	4.05254992897335	2.85052816626048	1.27164315909679	14.6774497206684	3.24269278192388	3.40729803867079	0
WBGene00016071	13.5084997632445	11.4021126650419	1.27164315909679	8.56184567038988	7.78246267661731	14.7649581675734	7.1687496055181
WBGene00016073	72.9458987215202	119.009550941375	116.991170636904	92.957181564233	134.896019728033	103.354707173014	159.504678722778
WBGene00016074	35.1220993844357	42.0452904523421	33.0627221365164	53.8173156424507	27.8871579245454	31.8014483609274	44.8046850344881
WBGene00016083	0	4.98842429095585	3.81492947729036	3.66936243016709	2.5941542255391	4.54306405156105	2.68828110206929
WBGene00016084	303.941244673001	325.67284299526	395.4810224791	207.930537709469	268.494962343297	293.027631325688	254.490610995893
WBGene00016087	322.853144341543	299.305457457351	300.107785546841	205.484296089357	242.553420087906	251.004288848748	327.074200751763
WBGene00016088	6265.24219019279	5662.57420227645	4740.68569711282	7063.52267807165	5369.89924686595	9684.67679191527	3797.64510352322
WBGene00016093	5.40339990529779	6.41368837408609	3.81492947729036	9.78496648044558	6.48538556384776	6.81459607734158	8.06484330620787
WBGene00016094	0	2.85052816626048	2.54328631819357	6.11560405027849	1.94561566915433	3.40729803867079	2.68828110206929
WBGene00016095	18.9118996685423	19.2410651222583	17.803004227355	20.7930537709469	16.2134639096194	13.6291921546832	20.6101551158645
WBGene00016097	324.203994317868	323.534946870565	342.072009797035	579.759263966401	477.324377499195	479.293257439691	230.296081077269
WBGene00016099	33.7712494081112	31.3558098288653	43.2358674092907	17.1236913407798	16.8620024660042	17.0364901933539	9.85703070758739
WBGene00016101	278.275095122836	377.694982029514	395.4810224791	452.554699720608	362.53305301909	505.415875736167	251.802329893823
WBGene00016102	597.075689535406	515.232966051582	625.648434275618	594.436713687069	406.633674853255	553.118048277558	281.373422016586
WBGene00016103	8.10509985794669	9.97684858191169	16.5313610682582	8.56184567038988	10.3766169021564	2.27153202578053	5.37656220413858
WBGene00016112	259.363195454294	218.778036760492	217.45098020555	233.616074720638	198.452798253741	190.808690165564	215.062488165543
WBGene00016113	320.151444388894	271.512807836311	277.218208683099	239.731678770917	306.758737169999	253.275820874529	379.943729092459
WBGene00016114	25.6661495501645	42.7579224939073	36.8776516138068	48.9248324022279	33.7240049320083	76.0963228636476	16.1296866124157
WBGene00016115	664.618188351629	881.525835416055	701.947023821425	832.94527164793	735.442722940336	952.90768481493	638.914808591801
WBGene00016116	249.907245620023	202.387499804494	246.698772864776	220.161745810026	217.2604163889	251.004288848748	253.594517295203
WBGene00016117	409.307542826308	616.42671595383	507.385620479617	414.637954608882	613.517474339998	536.081558084204	767.056207790437
WBGene00016118	533.585740648157	448.958186186026	387.85116352452	578.536143156345	457.219682251267	420.233424769397	578.876530645587
WBGene00016119	13.5084997632445	14.9652728728675	11.4447884318711	8.56184567038988	11.0251554585412	7.95036209023184	4.48046850344881
WBGene00016120	9.45594983427114	0.712632041565121	5.08657263638714	0	1.29707711276955	2.27153202578053	4.48046850344881
WBGene00016121	10.8067998105956	14.9652728728675	7.62985895458071	8.56184567038988	10.3766169021564	10.2218941160124	10.7531244082772
WBGene00016123	45.9288991950312	32.7810739119956	33.0627221365164	36.6936243016709	39.5608519394713	29.5299163351468	38.5320291296598
WBGene00016124	83.7526985321158	116.87165481668	105.546382205033	106.411510474846	121.925248600338	70.4174927991963	164.881240926916
WBGene00016128	302.590394696676	294.317033166395	249.24205918297	259.301611731808	417.010291755411	330.507909751066	611.135903870418
WBGene00016129	145.89179744304	91.9295333619006	96.6448800913557	103.965268854734	99.8749376832555	105.626239198794	114.69999368829
WBGene00016131	91.8577983900625	94.7800615281611	90.2866642958718	130.87392667596	114.791324480105	154.464177753076	49.285153537937
WBGene00016133	62.1390989109246	29.21791370417	67.3970874321296	90.5109399441216	64.8538556384776	81.7751529280989	36.7398417282803
WBGene00016134	171.557946993205	181.008538557541	176.758399114453	303.333960893813	217.908954945285	148.785347688624	205.205457457956
WBGene00016135	8.10509985794669	0.712632041565121	5.08657263638714	3.66936243016709	1.29707711276955	1.13576601289026	2.68828110206929
WBGene00016138	940.191583521816	1227.8650076167	1130.49076843704	867.19265432949	946.866292321773	1197.09737758634	1069.93587862358
WBGene00016139	337.712494081112	387.671830611426	377.678018251745	311.895806564203	381.340671154248	374.802784253787	376.3593542897
WBGene00016140	1244.13282819482	1240.69238436488	1016.04288411833	1062.8919839384	1218.60394744699	1131.2229488387	1485.72335574363
WBGene00016142	110.769698058605	96.9179576528564	137.337461182453	124.758322625681	138.787251066342	95.4043450827821	194.452333049679
WBGene00016143	195.873246567045	193.123283264148	204.734548614582	187.137483938522	234.770957411289	188.537158139784	283.165609417965
WBGene00016144	185.066446756449	176.020114266585	160.227038046195	209.153658519524	182.887872900507	171.50066794643	248.217955091064
WBGene00016145	86.4543984847647	96.2053256112913	113.176241159614	86.8415775139545	53.1801616235516	65.8744287476352	71.687496055181
WBGene00016146	5.40339990529779	4.98842429095585	12.7164315909679	9.78496648044558	11.0251554585412	7.95036209023184	7.1687496055181
WBGene00016147	5.40339990529779	4.27579224939073	10.1731452727743	24.4624162011139	12.9707711276955	13.6291921546832	3.58437480275905
WBGene00016148	213.434296259263	247.995950464662	233.982341273808	228.723591480415	225.042879065517	201.030584281576	327.970294452453
WBGene00016150	807.80828584202	975.593264902651	742.639604912523	908.778761871383	729.605875932873	986.980665201638	1006.3132258746
WBGene00016151	97.2611982953603	121.147447066071	85.2000916594846	81.9490942737317	113.494247367336	121.526963379258	141.582804708983
WBGene00016154	56.7356990056268	84.0905809046843	80.1135190230975	84.3953358938431	71.3392412023254	65.8744287476352	101.258588177943
WBGene00016156	1572.38937244166	1836.45277111332	1789.20192484918	1406.58893156405	1719.92425153243	1760.43731997991	1595.04678722778
WBGene00016157	463.341541879286	469.624515391415	427.27210145652	397.514263268102	415.064676086257	496.329747633045	403.242165310393
WBGene00016158	341.765044010085	381.970774278905	338.257080319745	399.960504888213	378.097978372324	331.643675763957	431.021070031776
WBGene00016159	16.2101997158934	16.3905369559978	22.8895768637421	13.4543289106127	22.6988494734672	13.6291921546832	33.1554669255212
