	amir_1_mix_11	amir_1_mix_12	amir_1_mix_14	amir_1_mix_16	amir_1_mix_17	amir_1_mix_18	amir_1_mix_21	amir_1_mix_22
WBGene00010690	150.697727579766	176.70239495942	256.423759617347	177.170878372039	237.971588786736	229.060613002282	293.365053679057	226.559750893346
WBGene00010691	86.9409966806341	23.4976589041782	88.4003670074472	38.4647301728768	109.577615301799	50.0247315752109	49.4529661916125	36.17340560482
WBGene00010694	3.47763986722537	1.87981271233425	1.25390591499925	5.82798942013285	3.32053379702422	0	0	0.951931726442631
WBGene00010697	534.397326263631	569.583251837278	608.771321732137	592.123725085498	546.781231909989	695.08048083451	749.338165683077	690.150501670908
WBGene00010699	275.892762799879	272.572843288467	186.205028377389	173.674084719959	239.078433385744	306.73059097432	195.297307163487	283.675654479904
WBGene00010700	468.322168786349	614.698756933301	528.521343172185	706.352317720102	658.572536409804	760.902496065051	399.814658871172	393.147803020807
WBGene00010701	308.350734893982	256.594435233625	265.828053979841	341.520180019785	366.365562271673	290.93330731899	196.973678898795	264.637019951051
WBGene00010702	118.239755485662	65.7934449316988	112.224579392433	76.9294603457536	115.11183829684	46.0754106613785	94.7150030449527	85.6738553798368
WBGene00010703	8.11449302352585	8.45915720550414	17.5546828099895	20.9807619124783	12.1752905890888	3.94932091383244	5.02911520592669	13.3270441701968
WBGene00010704	9.27370631260098	4.69953178083563	5.64257661749663	2.33119576805314	6.64106759404845	5.26576121844326	5.02911520592669	2.85579517932789
WBGene00010705	6.95527973445073	3.7596254246685	1.88085887249888	8.15918518818599	4.4273783960323	10.5315224368865	5.02911520592669	11.4231807173116
WBGene00010706	9.27370631260098	0.939906356167126	5.64257661749663	3.49679365207971	0	7.89864182766488	5.86730107358114	2.85579517932789
WBGene00010707	181.996486384794	64.8535385755317	106.582002774936	76.9294603457536	29.884804173218	56.606933098265	67.0548694123559	29.5098835197216
WBGene00010709	24.3434790705776	31.9568161096823	31.3476478749813	38.4647301728768	42.0600947623068	44.7589703567677	64.5403118093925	60.9236304923284
WBGene00010713	2.31842657815024	3.7596254246685	1.25390591499925	0	2.21368919801615	0	5.86730107358114	1.90386345288526
