	amir_1_mix_1	amir_1_mix_5	amir_1_mix_7	amir_1_mix_8	amir_1_mix_10
WBGene00013545	3.78028308823257	5.98058934269371	6.43880835295987	1.18485152819635	3.66696954501655
WBGene00013547	8.82066053920932	5.31607941572774	5.36567362746656	1.18485152819635	0.916742386254139
WBGene00013548	3.78028308823257	0	7.51194307845319	8.29396069737446	2.75022715876242
WBGene00013549	128.529624999907	177.424150499913	127.703032333704	95.9729737839045	152.179236118187
WBGene00013550	22.6816985293954	23.9223573707748	17.170155607893	27.2515851485161	26.58552920137
WBGene00013551	132.30990808814	140.876104516785	137.361244863144	145.736737968151	153.095978504441
WBGene00013552	21.4216041666512	23.9223573707748	22.5358292353596	27.2515851485161	22.9185596563535
WBGene00013553	231.857362744931	184.069249769573	156.677669922024	240.524860223859	131.094161234342
WBGene00013555	1.26009436274419	0.664509926965968	3.21940417647994	5.92425764098176	5.50045431752483
WBGene00013556	5.04037745097676	3.32254963482984	1.07313472549331	1.18485152819635	4.58371193127069
WBGene00013557	1096.28209558744	1063.21588314555	1089.23174637571	1035.56023564361	1158.76237622523
WBGene00013558	604.845294117211	841.934077465881	651.39277837444	667.071410374546	779.231028316018
WBGene00013559	11.3408492646977	11.9611786853874	12.8776167059197	26.0667336203197	24.7520444288617
WBGene00013560	39.0629252450699	41.19961547189	36.4865806667726	47.3940611278541	40.3366649951821
WBGene00013561	223.036702205721	188.720819258335	183.506038059356	187.206541455024	165.930371911999
WBGene00013562	23.9417928921396	4.65156948876178	17.170155607893	7.10910916917811	11.0009086350497
WBGene00013567	51.6638688725118	35.2190261291963	40.7791195687459	34.3606943176942	62.3384822652814
WBGene00013568	5.04037745097676	6.64509926965968	5.36567362746656	9.47881222557082	4.58371193127069
WBGene00013569	15.1211323529303	17.9417680280811	18.2432903333863	21.3273275075343	18.3348477250828
WBGene00013575	46.623491421535	39.2060856909921	56.8761404511455	40.284951958676	35.7529530639114
WBGene00013576	331.404817401722	338.900062752644	336.9643038049	363.74941915628	389.615514158009
WBGene00013577	1696.08701225368	1758.29326675195	1587.16625900461	1682.48917003882	1649.2195528712
WBGene00013578	1169.36756862661	1004.07449964558	1022.69739339513	1004.75409591051	1084.50624293865
WBGene00013579	258.319344362559	240.55259356168	221.065753451622	258.297633146805	214.517718383468
WBGene00013580	480.095952205536	622.645801567112	568.761404511455	534.368039216555	412.534073814362
WBGene00013583	3.78028308823257	0.664509926965968	2.14626945098662	3.55455458458906	1.83348477250828
WBGene00013584	23.9417928921396	9.30313897752355	23.6089639608529	13.0333668101599	22.9185596563535
WBGene00013587	35.2826421568373	58.4768735730052	53.6567362746656	48.5789126560504	51.3375736302318
WBGene00013591	162.552172794	225.933375168429	158.82393937301	168.248917003882	172.347568615778
WBGene00013592	2.52018872548838	1.9935297808979	1.07313472549331	1.18485152819635	3.66696954501655
WBGene00013593	144.910851715582	158.817872544866	121.264223980744	129.148816573402	143.9285546419
WBGene00013594	54.1840575980001	35.8835360561623	46.1447931962124	29.6212882049088	33.002725905149
WBGene00013595	37.8028308823257	69.1090324044607	57.9492751766389	52.1334672406395	44.9203769264528
WBGene00013596	1066.03983088158	1149.60217365112	1042.01381845401	1054.51786009475	1221.10085849051
WBGene00013597	1861.15937377317	1899.16937126874	2001.39626304503	1798.60461980206	2080.08847441064
WBGene00013598	796.379637254328	656.535807842376	587.004694844842	764.229235686647	650.887094240438
WBGene00013599	170.112738970466	115.624727292078	126.629897608211	107.821489065868	165.930371911999
WBGene00013601	69.3051899509304	128.250415904432	119.117954529758	100.71237989669	101.758404874209
WBGene00013603	49.1436801470234	49.8382445224476	46.1447931962124	61.6122794662103	40.3366649951821
WBGene00013604	388.10906372521	433.260472381811	388.474770628579	406.404074171349	351.112333935335
WBGene00013605	57.9643406862327	69.7735423314266	46.1447931962124	67.5365371071921	56.8380279477566
WBGene00013606	3010.36543259587	3339.16238300399	3013.36230918522	2793.879903487	2755.72761307994
WBGene00013610	35.2826421568373	35.2190261291963	26.8283681373328	20.142475979338	28.4190139738783
WBGene00013611	5.04037745097676	3.98705956179581	4.29253890197325	7.10910916917811	2.75022715876242
WBGene00013620	1.26009436274419	1.9935297808979	1.07313472549331	3.55455458458906	8.25068147628725
WBGene00013623	16.3812267156745	14.6192183932513	20.3895597843729	9.47881222557082	15.5846205663204
WBGene00013632	137.350285539117	289.061818230196	194.237385314289	200.239908265183	231.935823722297
WBGene00013633	59.2244350489769	74.4251118201884	82.631373862985	68.7213886353884	46.7538616989611
WBGene00013637	21.4216041666512	16.6127481741492	13.9507514314131	45.0243580714614	35.7529530639114
WBGene00013639	20.161509803907	34.5545162022303	9.65821252943981	9.47881222557082	22.0018172700993
WBGene00013642	18.9014154411628	4.65156948876178	10.7313472549331	22.5121790357307	8.25068147628725
WBGene00013647	102.067643382279	130.24394568533	89.0701822159449	148.106441024544	89.8407538529056
WBGene00013650	27.7220759803722	20.599807735945	26.8283681373328	15.4030698665526	22.0018172700993
WBGene00013654	151.211323529303	112.966687584215	143.800053216104	138.627628798973	174.181053388286
WBGene00013658	20.161509803907	21.9288275898769	19.3164250588796	29.6212882049088	18.3348477250828
WBGene00013659	3.78028308823257	1.9935297808979	1.07313472549331	3.55455458458906	5.50045431752483
WBGene00013667	520.41897181335	455.853809898654	490.422569550444	516.595266293609	531.7105840274
WBGene00013668	816.541147058235	871.172514252384	780.168945433638	712.095768446008	830.56860194625
WBGene00013669	149.951229166559	144.198654151615	157.750804647517	146.921589496348	154.929463276949
WBGene00013670	39.0629252450699	55.8188338651413	70.8268918825586	52.1334672406395	60.5049974927731
WBGene00013671	192.794437499861	161.47591225273	180.286633882876	135.073074214384	192.515901113369
WBGene00013672	61.7446237744653	114.960217365112	130.922436510184	122.039707404224	77.0063604453476
WBGene00013673	7.56056617646514	5.98058934269371	7.51194307845319	7.10910916917811	4.58371193127069
WBGene00013674	3.78028308823257	3.32254963482984	2.14626945098662	7.10910916917811	5.50045431752483
WBGene00013676	2389.13891176298	2504.53791473473	2638.83828998805	2260.69671579864	2638.38458763941
WBGene00013677	64.2648124999536	63.128443061767	55.8030057256522	71.0910916917811	55.0045431752483
WBGene00013678	6.30047181372095	17.2772581011152	7.51194307845319	5.92425764098176	15.5846205663204
WBGene00013679	22.6816985293954	29.2384367865026	22.5358292353596	22.5121790357307	37.5864378364197
WBGene00013680	17.6413210784186	13.9547084662853	25.7552334118395	17.7727729229453	22.0018172700993
WBGene00013682	177.673305146931	79.0766813089502	138.434379588637	168.248917003882	207.183779293435
WBGene00013683	15.1211323529303	21.264317662911	26.8283681373328	10.6636637537672	17.4181053388286
WBGene00013685	7.56056617646514	7.30960919662565	7.51194307845319	3.55455458458906	9.16742386254139
WBGene00013687	1354.60143995	1830.72484879124	1684.8215190245	1624.4314451572	1955.41150988008
WBGene00013688	594.764539215257	572.807557044664	629.930083864574	607.828833964729	577.547703340107
WBGene00013689	2076.63550980242	2211.48903694274	2224.60828594764	2020.17185557478	2292.7727080216
WBGene00013690	160.031984068512	164.133951960594	177.067229706397	203.794462849773	143.9285546419
WBGene00013691	65.5249068626978	65.7864827696308	46.1447931962124	52.1334672406395	70.5891637415687
WBGene00013692	13.8610379901861	9.30313897752355	11.8044819804264	13.0333668101599	9.16742386254139
WBGene00013693	30.2422647058605	50.5027544494136	39.7059848432526	43.839506543265	41.2534073814362
WBGene00013694	25.2018872548838	25.9158871516727	20.3895597843729	30.8061397331052	38.5031802226738
WBGene00013695	380.548497548745	423.957333404288	386.328501177592	393.370707361189	486.790207100948
WBGene00013697	1664.58465318507	1864.61485506651	1808.23201245623	1789.12580757649	1767.47932069798
WBGene00013698	34.0225477940931	45.8511849606518	57.9492751766389	45.0243580714614	29.3357563601324
WBGene00013699	35.2826421568373	49.1737345954816	35.4134459412793	47.3940611278541	22.0018172700993
WBGene00013702	100.807549019535	93.6958997022015	71.9000266080519	106.636637537672	96.2579505566846
WBGene00013703	327.624534313489	438.576551797539	326.232956549967	316.355358028426	352.945818707843
WBGene00013704	303.68274142135	279.094169325707	224.285157628102	259.482484675001	184.265219637082
WBGene00013708	71.8253786764188	70.4380522583926	72.9731613335452	58.0577248816212	58.6715127202649
WBGene00013709	162.552172794	101.670018825793	184.57917278485	105.451786009475	111.842571123005
WBGene00013716	2.52018872548838	3.98705956179581	3.21940417647994	4.73940611278541	7.33393909003311
WBGene00013717	11.3408492646977	11.2966687584215	10.7313472549331	9.47881222557082	12.8343934075579
WBGene00013718	565.782368872141	576.79461660646	519.397207138763	495.267938786075	696.724213553145
WBGene00013719	332.664911764466	368.138499539146	298.331453687141	317.540209556622	328.193774278982
WBGene00013720	1309.23804289121	1170.20198138707	1058.11083933641	1170.633309858	1325.60949052348
WBGene00013721	35.2826421568373	48.5092246685157	35.4134459412793	61.6122794662103	28.4190139738783
WBGene00013724	57.9643406862327	41.19961547189	56.8761404511455	37.9152489022833	50.4208312439776
WBGene00013725	157.511795343024	132.237475466228	122.337358706238	151.660995609133	99.9249201017011
WBGene00013726	534.280009803536	411.331644791934	341.256842706873	517.780117821806	423.534982449412
WBGene00013727	26.461981617628	17.2772581011152	21.4626945098662	13.0333668101599	20.168332497591
WBGene00013728	572.082840685862	583.43971587612	424.961351295352	585.316654928998	507.875281984793
WBGene00013729	143.650757352838	173.437090938118	162.04334354949	212.088423547147	165.930371911999
WBGene00013730	16.3812267156745	25.9158871516727	37.5597153922659	23.697030563927	31.1692411326407
WBGene00013732	13.8610379901861	7.97411912359162	5.36567362746656	3.55455458458906	7.33393909003311
WBGene00013733	3.78028308823257	1.9935297808979	3.21940417647994	1.18485152819635	0.916742386254139
WBGene00013734	158.771889705768	154.166303056105	166.335882451463	127.963965045206	147.595524186916
WBGene00013735	12.6009436274419	11.9611786853874	12.8776167059197	10.6636637537672	11.9176510213038
WBGene00013736	412.05085661735	469.144008437973	368.085210844206	481.049720447719	323.610062347711
WBGene00013737	1117.7036997541	1193.45982883088	1227.66612596435	1362.5792574258	1283.43934075579
WBGene00013738	141.130568627349	167.456501595424	181.35976860837	158.770104778311	141.178327483137
WBGene00013740	120.969058823442	198.023958235858	160.970208823997	145.736737968151	154.012720890695
WBGene00013741	5.04037745097676	3.32254963482984	3.21940417647994	2.3697030563927	1.83348477250828
WBGene00013742	6.30047181372095	1.32901985393194	6.43880835295987	7.10910916917811	3.66696954501655
WBGene00013750	2.52018872548838	6.64509926965968	3.21940417647994	3.55455458458906	5.50045431752483
WBGene00013752	27.7220759803722	37.8770658370602	41.8522542942392	29.6212882049088	11.9176510213038
WBGene00013755	11.3408492646977	8.63862905055758	6.43880835295987	13.0333668101599	6.41719670377897
WBGene00013756	36.5427365195815	21.264317662911	32.1940417647994	37.9152489022833	35.7529530639114
WBGene00013758	118.448870097954	95.0249195561334	75.1194307845319	101.897231424886	101.758404874209
WBGene00013759	1.26009436274419	4.65156948876178	0	3.55455458458906	0.916742386254139
WBGene00013762	15.1211323529303	7.97411912359162	15.0238861569064	14.2182183383562	8.25068147628725
WBGene00013764	6.30047181372095	10.6321588314555	9.65821252943981	2.3697030563927	4.58371193127069
WBGene00013765	83.1662279411165	73.7606018932224	60.0955446276255	87.67901308653	90.7574962391597
WBGene00013766	6809.5499362696	6686.29888513157	6888.45180294157	5913.59397722799	6145.84095744775
WBGene00013768	632.567370097583	673.148556016526	585.931560119348	523.704375462788	657.304290944217
WBGene00013774	0	1.9935297808979	2.14626945098662	3.55455458458906	2.75022715876242
WBGene00013779	5.04037745097676	4.65156948876178	8.5850778039465	7.10910916917811	5.50045431752483
WBGene00013781	55.4441519607443	33.2254963482984	18.2432903333863	48.5789126560504	42.1701497676904
WBGene00013784	8.82066053920932	6.64509926965968	6.43880835295987	8.29396069737446	10.0841662487955
WBGene00013789	2.52018872548838	1.32901985393194	2.14626945098662	2.3697030563927	3.66696954501655
WBGene00013790	23.9417928921396	25.9158871516727	28.9746375883194	18.9576244511416	22.9185596563535
WBGene00013792	12.6009436274419	19.935297808979	16.0970208823997	11.8485152819635	16.5013629525745
WBGene00013794	42.8432083333024	37.2125559100942	47.2179279217057	47.3940611278541	27.5022715876242
WBGene00013796	17.6413210784186	23.2578474438089	21.4626945098662	16.5879213947489	11.9176510213038
WBGene00013797	0	4.65156948876178	3.21940417647994	4.73940611278541	0
WBGene00013799	31.5023590686047	29.2384367865026	25.7552334118395	34.3606943176942	27.5022715876242
WBGene00013802	3.78028308823257	5.98058934269371	4.29253890197325	5.92425764098176	2.75022715876242
WBGene00013803	49.1436801470234	55.1543239381753	92.2895863924249	81.7547554455483	93.5077233979221
WBGene00013804	28.9821703431164	34.5545162022303	26.8283681373328	27.2515851485161	24.7520444288617
WBGene00013805	1227.33190931284	978.823122420871	1146.10788682686	1248.83351071896	1081.75601577988
WBGene00013806	41.5831139705582	42.5286353258219	39.7059848432526	43.839506543265	23.8353020426076
WBGene00013807	36.5427365195815	32.5609864213324	46.1447931962124	42.6546550150687	52.2543160164859
WBGene00013808	13.8610379901861	5.98058934269371	10.7313472549331	13.0333668101599	4.58371193127069
WBGene00013809	1.26009436274419	3.98705956179581	2.14626945098662	1.18485152819635	1.83348477250828
WBGene00013816	25.2018872548838	53.1607941572774	30.0477723138127	33.1758427894979	19.2515901113369
WBGene00013819	6.30047181372095	9.30313897752355	7.51194307845319	9.47881222557082	4.58371193127069
WBGene00013832	11.3408492646977	5.98058934269371	4.29253890197325	3.55455458458906	7.33393909003311
WBGene00013836	8.82066053920932	5.98058934269371	5.36567362746656	29.6212882049088	5.50045431752483
WBGene00013838	7.56056617646514	9.96764890448952	11.8044819804264	4.73940611278541	4.58371193127069
WBGene00013839	10.0807549019535	5.98058934269371	9.65821252943981	7.10910916917811	8.25068147628725
WBGene00013844	2.52018872548838	1.32901985393194	3.21940417647994	2.3697030563927	3.66696954501655
WBGene00013845	7.56056617646514	8.63862905055758	7.51194307845319	9.47881222557082	0.916742386254139
WBGene00013847	27.7220759803722	23.2578474438089	28.9746375883194	23.697030563927	23.8353020426076
WBGene00013853	12.6009436274419	1.32901985393194	3.21940417647994	5.92425764098176	4.58371193127069
WBGene00013855	3.78028308823257	0	1.07313472549331	4.73940611278541	10.0841662487955
WBGene00013857	317.543779411536	299.693977061652	261.844873020368	248.818820921234	329.110516665236
WBGene00013859	63.0047181372095	50.5027544494136	70.8268918825586	72.2759432199775	79.7565876041101
WBGene00013862	535.54010416628	415.31870435373	455.009123609164	398.110113473974	669.221941965521
WBGene00013866	69.3051899509304	97.0184493370313	80.4851044119984	94.7881222557082	72.422648514077
WBGene00013867	2070.3350379887	1970.27193345409	1918.76488918204	2030.83551932855	1545.62766322448
WBGene00013869	108.368115196	118.947276926908	138.434379588637	87.67901308653	86.173784307889
WBGene00013870	97.0272659313026	77.7476614550182	64.3880835295987	84.124458501941	53.17105840274
WBGene00013873	0	1.32901985393194	11.8044819804264	3.55455458458906	0.916742386254139
WBGene00013874	5.04037745097676	1.9935297808979	2.14626945098662	10.6636637537672	8.25068147628725
WBGene00013875	8.82066053920932	4.65156948876178	9.65821252943981	3.55455458458906	10.0841662487955
WBGene00013876	18.9014154411628	14.6192183932513	9.65821252943981	16.5879213947489	16.5013629525745
WBGene00013877	46.623491421535	57.1478537190732	77.2657002355185	66.3516855789957	80.6733299903642
WBGene00013878	676.67067279363	722.986800538973	746.901768943345	771.338344855825	819.5676933112
WBGene00013880	63.0047181372095	73.7606018932224	75.1194307845319	63.981982522603	83.4235571491266
WBGene00013881	201.61509803907	222.610825533599	189.944846412316	240.524860223859	232.852566108551
WBGene00013882	1835.95748651828	1420.72222385324	1538.87519635741	1693.15283379259	1470.45478755164
WBGene00013883	13.8610379901861	10.6321588314555	6.43880835295987	11.8485152819635	18.3348477250828
WBGene00013884	2.52018872548838	3.98705956179581	7.51194307845319	1.18485152819635	2.75022715876242
WBGene00013885	7.56056617646514	5.98058934269371	4.29253890197325	11.8485152819635	9.16742386254139
WBGene00013892	196.574720588094	163.469442033628	207.115002020209	202.609611321576	239.26976281233
WBGene00013893	89.4666997548374	59.8058934269371	76.1925655100252	67.5365371071921	72.422648514077
WBGene00013894	582.163595587815	513.001663617727	553.737518354549	592.425764098176	588.548611975157
WBGene00013895	18.9014154411628	9.30313897752355	16.0970208823997	20.142475979338	17.4181053388286
WBGene00013896	2.52018872548838	3.32254963482984	2.14626945098662	3.55455458458906	0
WBGene00013897	3.78028308823257	5.98058934269371	4.29253890197325	3.55455458458906	1.83348477250828
WBGene00013898	51.6638688725118	57.8123636460392	66.5343529805854	78.2002008609592	78.8398452178559
WBGene00013899	172.632927695954	204.669057505518	199.603058941756	215.642978131736	184.265219637082
WBGene00013900	2.52018872548838	5.31607941572774	9.65821252943981	2.3697030563927	0.916742386254139
WBGene00013904	6.30047181372095	12.6256886123534	21.4626945098662	7.10910916917811	7.33393909003311
WBGene00013905	5.04037745097676	11.9611786853874	11.8044819804264	20.142475979338	7.33393909003311
WBGene00013906	32.7624534313489	37.8770658370602	53.6567362746656	18.9576244511416	30.2524987463866
WBGene00013917	139.870474264605	135.560025101057	138.434379588637	131.518519629795	122.843479758055
WBGene00013919	177.673305146931	123.59884641567	135.214975412157	181.282283814042	140.261585096883
WBGene00013920	160.031984068512	159.482382471832	157.750804647517	174.173174644864	157.679690435712
WBGene00013921	244.458306372373	229.255924803259	228.577696530076	267.776445372376	145.762039414408
WBGene00013923	28.9821703431164	23.2578474438089	2.14626945098662	23.697030563927	12.8343934075579
WBGene00013924	5839.27727695657	5600.48966446918	6119.01420476287	5406.47752315995	5736.05711079215
WBGene00013925	86.9465110293491	80.4057011628821	78.3388349610118	73.4607947481738	66.9221941965521
WBGene00013926	161.292078431256	213.972196483042	195.310520039783	270.146148428768	182.431734864574
WBGene00013931	345.265855391908	312.319665674005	386.328501177592	459.722392940185	310.775668940153
WBGene00013934	25.2018872548838	36.5480459831282	23.6089639608529	30.8061397331052	29.3357563601324
WBGene00013946	46.623491421535	51.1672643763795	55.8030057256522	69.9062401635848	42.1701497676904
WBGene00013947	20.161509803907	23.2578474438089	12.8776167059197	21.3273275075343	29.3357563601324
WBGene00013958	163.812267156745	128.914925831398	127.703032333704	138.627628798973	134.761130779358
WBGene00013959	1.26009436274419	3.32254963482984	3.21940417647994	1.18485152819635	1.83348477250828
WBGene00013960	21.4216041666512	15.9482382471832	20.3895597843729	26.0667336203197	22.0018172700993
WBGene00013962	18.9014154411628	15.9482382471832	16.0970208823997	9.47881222557082	19.2515901113369
WBGene00013963	52.9239632352559	47.8447147415497	54.7298710001589	40.284951958676	54.0878007889942
WBGene00013964	30.2422647058605	27.2449070056047	37.5597153922659	33.1758427894979	35.7529530639114
WBGene00013965	2.52018872548838	1.32901985393194	1.07313472549331	7.10910916917811	0
WBGene00013966	25.2018872548838	25.9158871516727	20.3895597843729	16.5879213947489	31.1692411326407
WBGene00013967	71.8253786764188	63.128443061767	66.5343529805854	86.4941615583337	95.3412081704304
WBGene00013968	21.4216041666512	42.5286353258219	30.0477723138127	63.981982522603	44.9203769264528
WBGene00013969	253.278966911582	361.493400269487	349.84192051082	366.119122212673	353.862561094097
WBGene00013970	7.56056617646514	3.98705956179581	1.07313472549331	1.18485152819635	8.25068147628725
WBGene00013972	23.9417928921396	17.2772581011152	22.5358292353596	27.2515851485161	18.3348477250828
WBGene00013975	5.04037745097676	19.935297808979	20.3895597843729	27.2515851485161	8.25068147628725
WBGene00013976	3.78028308823257	5.98058934269371	2.14626945098662	2.3697030563927	4.58371193127069
WBGene00013978	8.82066053920932	6.64509926965968	6.43880835295987	4.73940611278541	7.33393909003311
WBGene00013980	6.30047181372095	3.98705956179581	6.43880835295987	13.0333668101599	5.50045431752483
WBGene00013982	91.9868884803258	71.7670721123245	120.191089255251	66.3516855789957	67.8389365828063
WBGene00013983	39.0629252450699	45.1866750336858	37.5597153922659	28.4364366767124	47.6706040852152
WBGene00013984	195.314626225349	180.082190207777	171.70155607893	244.079414808449	160.429917594474
WBGene00013985	498.997367646699	453.19577019079	495.78824317791	396.925261945778	539.961265503688
WBGene00013986	34.0225477940931	37.2125559100942	36.4865806667726	52.1334672406395	36.6696954501655
WBGene00013989	7.56056617646514	10.6321588314555	6.43880835295987	4.73940611278541	8.25068147628725
WBGene00013994	293.601986519396	416.647724207662	360.573267765753	357.825161515298	425.36846722192
WBGene00013996	7.56056617646514	4.65156948876178	9.65821252943981	13.0333668101599	9.16742386254139
WBGene00013997	394.409535538931	410.667134864968	448.570315256204	419.437440981509	531.7105840274
WBGene00013998	437.252743872234	520.975782741319	543.006171099616	443.134471545436	617.884368335289
WBGene00014000	42.8432083333024	45.1866750336858	70.8268918825586	46.2092095996577	49.5040888577235
WBGene00014001	138.610379901861	174.76611079205	168.48215190245	149.29129255274	144.845297028154
WBGene00014002	6.30047181372095	10.6321588314555	6.43880835295987	11.8485152819635	9.16742386254139
WBGene00014003	56.7042463234885	18.6062779550471	17.170155607893	26.0667336203197	24.7520444288617
WBGene00014004	80.6460392156281	85.0572706516439	65.461218255092	65.1668340507994	70.5891637415687
WBGene00014006	13.8610379901861	15.2837283202173	13.9507514314131	18.9576244511416	6.41719670377897
WBGene00014011	110.888303921489	104.992568460623	101.947798921865	142.182183383562	119.176510213038
WBGene00014012	129.789719362651	149.514733567343	181.35976860837	168.248917003882	167.763856684507
WBGene00014013	424.651800244792	411.9961547189	413.156869314925	391.001004304796	482.206495169677
WBGene00014014	28.9821703431164	24.5868672977408	31.1209070393061	18.9576244511416	29.3357563601324
WBGene00014015	1551.1761605381	1436.67046210042	1585.01998955362	1454.99767662512	1530.95978504441
WBGene00014016	7754.62070832774	8041.23462621518	8206.26124584736	8135.19059259615	7794.14376793269
WBGene00014017	11798.2635183738	11973.8043739998	10642.2770727172	11068.8829764103	10743.3040245123
WBGene00014018	113.408492646977	97.0184493370313	108.386607274825	93.6032707275118	125.593706916817
WBGene00014019	805.200297793537	598.723444196337	730.804748060946	750.011017348291	782.897997861034
WBGene00014020	23.9417928921396	21.264317662911	18.2432903333863	28.4364366767124	22.9185596563535
WBGene00014021	3.78028308823257	1.9935297808979	4.29253890197325	0	1.83348477250828
WBGene00014022	2323.61400490029	2044.69704527428	2119.44108284929	2452.64266336645	2235.01793768759
WBGene00014023	599.804916666234	590.749325072745	564.468865609482	549.771109083107	621.551337880306
WBGene00014024	11.3408492646977	11.9611786853874	15.0238861569064	8.29396069737446	10.0841662487955
WBGene00014025	1452.88880024405	1502.45694487005	1650.48120780871	1457.36737968151	1545.62766322448
WBGene00014027	5.04037745097676	5.98058934269371	9.65821252943981	2.3697030563927	11.0009086350497
WBGene00014028	26.461981617628	30.5674566404345	32.1940417647994	45.0243580714614	23.8353020426076
WBGene00014030	505.29783946042	456.51831982562	398.132983158019	539.10744532934	379.531347909213
WBGene00014031	154.991606617535	147.521203786445	123.410493431731	124.409410460617	100.841662487955
WBGene00014034	490.17670710749	547.556179819958	449.643449981698	503.56189948345	462.95490505834
WBGene00014035	36.5427365195815	31.2319665674005	26.8283681373328	26.0667336203197	24.7520444288617
WBGene00014036	391.889346813443	357.506340707691	383.109097001112	383.891895135618	376.781120750451
WBGene00014039	1.26009436274419	1.9935297808979	7.51194307845319	1.18485152819635	0.916742386254139
WBGene00014040	0	2.65803970786387	4.29253890197325	2.3697030563927	0.916742386254139
WBGene00014041	3.78028308823257	6.64509926965968	7.51194307845319	9.47881222557082	1.83348477250828
WBGene00014046	2.52018872548838	7.30960919662565	3.21940417647994	4.73940611278541	0.916742386254139
WBGene00014052	31.5023590686047	29.9029467134686	33.2671764902927	29.6212882049088	22.0018172700993
WBGene00014053	36.5427365195815	43.8576551797539	48.291062647199	80.5699039173519	44.0036345401987
WBGene00014054	407.010479166373	517.653233106489	495.78824317791	456.167838355596	454.704223582053
WBGene00014055	6.30047181372095	10.6321588314555	2.14626945098662	5.92425764098176	5.50045431752483
WBGene00014057	6.30047181372095	9.96764890448952	2.14626945098662	11.8485152819635	3.66696954501655
WBGene00014058	1076.12058578354	1146.94413394326	1077.42726439529	1039.1147902282	1109.25828736751
WBGene00014060	25.2018872548838	11.2966687584215	10.7313472549331	14.2182183383562	18.3348477250828
WBGene00014061	3.78028308823257	3.32254963482984	4.29253890197325	4.73940611278541	5.50045431752483
WBGene00014064	6.30047181372095	3.32254963482984	7.51194307845319	4.73940611278541	0
WBGene00014066	88.2066053920933	63.7929529887329	92.2895863924249	73.4607947481738	70.5891637415687
WBGene00014073	6.30047181372095	5.98058934269371	1.07313472549331	3.55455458458906	0
WBGene00014074	2.52018872548838	0	4.29253890197325	5.92425764098176	2.75022715876242
WBGene00014075	270.920287990001	308.332606112209	292.965780059674	267.776445372376	320.859835188949
WBGene00014076	25.2018872548838	39.2060856909921	37.5597153922659	47.3940611278541	17.4181053388286
WBGene00014078	79.3859448528839	81.734721016814	96.5821252943981	94.7881222557082	100.841662487955
WBGene00014079	12.6009436274419	11.9611786853874	8.5850778039465	9.47881222557082	7.33393909003311
WBGene00014080	42.8432083333024	23.9223573707748	31.1209070393061	39.1001004304796	33.9194682914031
WBGene00014081	146.170946078326	151.508263348241	191.01798113781	236.97030563927	165.930371911999
WBGene00014083	105.847926470512	110.973157803317	114.825415627784	117.300301291439	99.9249201017011
WBGene00014085	5.04037745097676	1.32901985393194	4.29253890197325	0	2.75022715876242
WBGene00014086	123.489247548931	105.657078387589	90.1433169414382	100.71237989669	91.6742386254139
WBGene00014087	1393.66436519507	1601.46892398798	1745.99019837762	1417.08242772284	1937.99340454125
WBGene00014088	369.207648284047	248.526712685272	310.135935667567	446.689026130025	308.942184167645
WBGene00014089	6.30047181372095	2.65803970786387	1.07313472549331	0	5.50045431752483
WBGene00014090	183.973776960652	151.508263348241	155.60453519653	188.39139298322	112.759313509259
WBGene00014091	47.8835857842792	35.8835360561623	34.340311215786	49.7637641842468	37.5864378364197
WBGene00014092	6.30047181372095	5.98058934269371	9.65821252943981	5.92425764098176	6.41719670377897
WBGene00014095	923.649167891491	947.59115585347	1013.03918086569	1202.6243011193	1083.58950055239
WBGene00014096	1042.09803798944	946.262135999538	962.601848767501	962.099440895438	1118.42571123005
WBGene00014097	674.150484068141	727.638370027735	692.171897943186	658.777449677172	649.05360946793
WBGene00014098	225.55689093121	253.842792101	204.968732569223	221.567235772718	239.26976281233
WBGene00014101	7.56056617646514	9.96764890448952	30.0477723138127	7.10910916917811	11.9176510213038
WBGene00014105	3.78028308823257	3.98705956179581	0	7.10910916917811	0.916742386254139
WBGene00014106	15.1211323529303	23.2578474438089	13.9507514314131	13.0333668101599	16.5013629525745
WBGene00014108	296.122175244884	263.810441005489	214.626945098662	324.6493187258	190.682416340861
WBGene00014109	711.953314950467	679.793655286185	637.442026943027	659.962301205368	556.462628456262
WBGene00014111	75.6056617646514	75.7541316741203	69.7537571570653	85.3093100301373	100.841662487955
WBGene00014112	407.010479166373	436.583022016641	321.940417647994	494.083087257879	408.867104269346
WBGene00014113	970.272659313026	910.378599943376	820.948065002384	891.008349203657	1022.16776067336
WBGene00014114	335.185100489954	395.383406544751	365.938941393219	347.161497761531	399.699680406804
WBGene00014115	10.0807549019535	11.9611786853874	9.65821252943981	22.5121790357307	12.8343934075579
WBGene00014117	1261.35445710693	1054.57725409499	1068.84218659134	1168.2636068016	986.414807609453
WBGene00014118	52.9239632352559	40.535105544924	50.4373320981857	61.6122794662103	55.9212855615025
WBGene00014119	2087.97635906712	2252.02414248767	2390.9441683991	2266.62097343962	2293.68945040786
WBGene00014120	133.570002450884	95.0249195561334	82.631373862985	116.115449763242	143.9285546419
WBGene00014121	5.04037745097676	1.32901985393194	1.07313472549331	2.3697030563927	4.58371193127069
WBGene00014122	5.04037745097676	3.32254963482984	4.29253890197325	2.3697030563927	0
WBGene00014123	55.4441519607443	51.1672643763795	33.2671764902927	43.839506543265	44.9203769264528
