	amir_1_mix_11	amir_1_mix_13	amir_1_mix_14	amir_1_mix_15	amir_1_mix_17	amir_1_mix_20	amir_1_mix_21	amir_1_mix_24
WBGene00020163	6.36416941160739	10.8056407540653	2.71764299233457	8.05321298805556	2.36538003992872	4.72560974978146	7.47360583735246	4.41950212664377
WBGene00020166	187.106580701257	188.498399820917	161.020347295823	206.162252494222	159.663152695189	153.109755892919	217.66877001289	205.506848888935
WBGene00020168	38.1850164696443	37.2194292640027	61.1469673275277	50.73524182475	42.5768407187169	56.7073169973775	76.6044598328627	62.9779053046738
WBGene00020169	651.690947748597	701.166022263793	836.354630890963	792.436158024667	677.681381439578	758.932925814902	1144.39589384459	995.49285402651
WBGene00020170	3.81850164696443	9.6050140036136	16.3058579540074	7.24789168925	7.09614011978616	4.72560974978146	1.86840145933811	4.41950212664377
WBGene00020171	866.799873860927	806.821176303543	917.883920661	920.48224453475	837.344534134767	1029.2378035024	1215.39514929944	1254.03372843517
WBGene00020172	7.63700329392887	14.4075210054204	10.8705719693383	8.85853428686111	16.557660279501	15.1219511993007	21.4866167823883	9.94387978494849
WBGene00020179	2.54566776464296	2.4012535009034	2.71764299233457	2.41596389641667	5.9134500998218	0.945121949956291	4.67100364834529	2.20975106332189
WBGene00020181	13494.5848203723	12973.9726653811	13044.0069524578	12258.6008104182	12462.0047403645	11760.1524233061	13258.1767554633	12197.8258695368
WBGene00020182	8.90983717625035	6.0031337522585	14.9470364578401	12.8851407808889	2.36538003992872	3.78048779982516	20.5524160527193	7.7341287216266
WBGene00020183	264.749447522867	333.774236625573	363.484750224748	360.783941864889	364.268526149023	413.018292130899	342.851667788544	329.252908434961
WBGene00020184	1587.22385125488	1817.74890018387	1903.70891613036	1808.75163711728	1881.6598217633	2151.09755810052	2589.60442264263	2455.03343135062
WBGene00020185	1645.77420984167	1626.84924686205	2220.31432473734	2142.15465482278	1660.49678802996	1931.82926571066	2718.52412333696	2500.33332814871
WBGene00020188	16.5468404701792	25.2131617594857	6.79410748083641	8.85853428686111	7.09614011978616	4.72560974978146	5.60520437801434	19.887759569897
WBGene00020189	118.373551055897	142.874583303752	153.546829066903	138.515263394556	144.288182435652	170.121950992132	204.589959797524	235.338488243781
WBGene00020190	604.596094102702	630.329043987143	685.525444816394	656.336858526528	617.364190421396	706.006096617349	1000.52898147556	843.0200306573
WBGene00020191	3.81850164696443	2.4012535009034	0.679410748083641	3.22128519522222	1.18269001996436	1.89024389991258	4.67100364834529	3.31462659498283
WBGene00020192	5.09133552928591	4.8025070018068	4.07646448850185	9.66385558566667	4.73076007985744	4.72560974978146	4.67100364834529	4.41950212664377
WBGene00020193	78.9157007039316	79.2413655298122	90.3616294951243	76.5055233865278	55.5864309383249	94.5121949956291	150.406317476718	117.11680635606
WBGene00020194	6.36416941160739	24.012535009034	10.8705719693383	34.6288158486389	22.4711103793228	16.0670731492569	8.40780656702151	8.83900425328755
WBGene00020195	45.8220197635732	60.031337522585	48.2381631139385	55.5671696175833	55.5864309383249	66.1585364969404	35.4996277274242	41.9852702031158
WBGene00020197	164.195570819471	133.269569300139	108.026308945299	112.744981832778	119.4516920164	106.798780345061	113.972489019625	89.4949180645364
WBGene00020199	327.11830775662	288.150420108408	296.902496912551	301.190165753278	287.393674851339	288.262194736669	377.417094786299	268.484754193609
WBGene00020200	17.8196743525007	9.6050140036136	6.11469673275277	11.2744981832778	24.8364904192516	6.61585364969404	11.2104087560287	9.94387978494849
WBGene00020202	1.27283388232148	4.8025070018068	1.35882149616728	0.805321298805556	0	6.61585364969404	2.80260218900717	0
WBGene00020204	1.27283388232148	2.4012535009034	4.07646448850185	2.41596389641667	5.9134500998218	2.83536584986887	3.73680291867623	2.20975106332189
WBGene00020205	749.699156687351	923.281971097358	551.002116695833	680.496497490695	1244.18990100251	861.006096410181	460.560959726845	694.966709414733
WBGene00020207	104.372378350361	102.053273788395	64.5440210679459	112.744981832778	125.365142116222	90.7317071958039	58.8546459691506	92.8095446595192
WBGene00020208	15.2740065878577	15.6081477558721	3.39705374041821	2.41596389641667	4.73076007985744	5.67073169973775	4.67100364834529	3.31462659498283
WBGene00020209	1466.30463243434	1368.71449551494	1820.82080486416	1660.57251813706	1433.4203041968	1200.30487644449	2081.39922570266	1928.00780274835
WBGene00020212	19.0925082348222	7.2037605027102	5.43528598466913	4.83192779283333	11.8269001996436	1.89024389991258	2.80260218900717	3.31462659498283
WBGene00020214	101.826710585718	106.855780790201	124.332166899306	86.974700271	196.326543314084	146.493902243225	142.932711639366	120.431432951043
WBGene00020215	311.844301168762	274.943525853439	261.573138012202	276.225205490306	242.451454092694	211.707316790209	178.43233936679	162.416703154159
WBGene00020216	8209.77854097353	7846.09581420186	7237.76269933503	8115.22272806359	8188.94569823323	7117.71340512083	4996.10550227012	7199.36896430271
WBGene00020218	2176.54593876973	2198.34758007706	2445.19928235303	2289.52845250419	2296.78401877079	2567.89633803124	2275.71297747382	1729.13020704938
WBGene00020219	100.553876703397	67.2350980252952	78.8116467777024	83.7534150757778	81.6056113775408	84.1158535461099	78.4728612922008	80.6559138112489
WBGene00020221	1.27283388232148	1.2006267504517	0	0	7.09614011978616	1.89024389991258	0.934200729669057	4.41950212664377
WBGene00020222	17.8196743525007	3.6018802513551	10.8705719693383	6.44257039044445	3.54807005989308	7.56097559965033	3.73680291867623	6.62925318996566
WBGene00020224	3.81850164696443	3.6018802513551	2.03823224425092	6.44257039044445	8.27883013975052	5.67073169973775	0.934200729669057	2.20975106332189
WBGene00020229	759.881827745922	620.724029983529	587.010886344266	608.822901897	648.114130940469	501.859755426791	378.351295515968	329.252908434961
WBGene00020234	613.505931278952	624.325910234884	664.463711625801	686.939067881139	769.931202996798	712.621950267044	764.176196869289	739.161730681171
WBGene00020235	221.473095523937	206.507801077693	245.946690806278	244.012353538083	249.54759421248	268.414633787587	222.339773661236	176.780085065751
WBGene00020245	402.215506813587	403.410588151771	269.046656241122	307.632736143722	465.979867865958	359.146340983391	204.589959797524	278.428633978558
WBGene00020246	5477.00419562932	5413.62601778672	5730.15024933743	5689.59497606125	5525.52777327349	5676.40243143748	6338.55195080455	6084.54955285681
WBGene00020247	43.2763519989303	39.6206827649061	22.4205546867602	16.1064259761111	28.3845604791446	19.8475609490821	20.5524160527193	32.0413904181674
WBGene00020248	0	4.8025070018068	3.39705374041821	2.41596389641667	5.9134500998218	3.78048779982516	0.934200729669057	1.10487553166094
WBGene00020251	652.963781630918	696.363515261986	555.757991932419	555.671696175834	674.133311379685	502.804877376747	551.178430504744	540.284134982201
WBGene00020256	12.7283388232148	4.8025070018068	5.43528598466913	4.02660649402778	4.73076007985744	0.945121949956291	4.67100364834529	6.62925318996566
WBGene00020258	28.0023454110725	43.2225630162612	20.3823224425092	14.4957833785	16.557660279501	12.2865853494318	20.5524160527193	14.3633819115923
WBGene00020259	70.0058635276813	72.037605027102	83.5675220142879	94.22259196025	75.692161277719	104.908536445148	110.235686100949	66.2925318996566
WBGene00020260	6.36416941160739	2.4012535009034	2.71764299233457	4.02660649402778	1.18269001996436	0.945121949956291	2.80260218900717	3.31462659498283
WBGene00020261	2428.56704746938	1896.99026571369	1309.90392230526	1523.66789734011	2249.47641797221	1875.12194871328	984.647569071186	1342.42377096805
WBGene00020263	1974.16535148061	1781.73009767032	2396.96111923909	2057.59591844819	1956.16929302105	2230.48780189685	2444.80330954392	2256.15583565165
WBGene00020264	5.09133552928591	4.8025070018068	0	4.83192779283333	3.54807005989308	2.83536584986887	2.80260218900717	1.10487553166094
WBGene00020268	627.507103984489	632.730297488046	680.769569579809	748.143486590361	613.816120361503	708.841462467218	854.793667647187	756.839739187746
WBGene00020269	204.926255053758	240.12535009034	258.855495019867	306.827414844917	260.191804392159	245.731706988636	389.561704271997	361.294298853128
WBGene00020273	126.010554349826	100.852647037943	116.858648670386	112.744981832778	117.086311976472	105.853658395105	127.051299234992	140.31919252094
WBGene00020274	3015.34346721958	3227.28470521417	2829.74576576837	2735.67645204247	3569.35848025244	3486.55487338876	2515.80256499877	2556.68198026342
WBGene00020275	1638.13720654774	1557.21289533586	1787.52967820806	1561.51799838397	1661.67947804993	1522.59146137959	1895.49328049852	1688.24981237792
WBGene00020276	3.81850164696443	0	6.11469673275277	2.41596389641667	4.73076007985744	1.89024389991258	4.67100364834529	11.0487553166094
WBGene00020280	12.7283388232148	8.4043872531619	1.35882149616728	6.44257039044445	1.18269001996436	8.50609754960662	1.86840145933811	7.7341287216266
WBGene00020283	0	2.4012535009034	2.71764299233457	4.83192779283333	1.18269001996436	7.56097559965033	4.67100364834529	9.94387978494849
WBGene00020284	35.6393487050014	42.0219362658095	50.9558061062731	49.1245992271389	29.567250499109	51.0365852976397	52.3152408614672	50.8242744564034
