	amir_1_mix_1	amir_1_mix_2	amir_1_mix_3	amir_1_mix_5	amir_1_mix_6	amir_1_mix_7	amir_1_mix_8	amir_1_mix_9	amir_1_mix_10
WBGene00007922	2184.19270221943	1857.35425278232	3510.46148817858	2208.6419848201	2093.97133645649	2167.13913451482	2233.54012131485	1994.92845958552	2224.15089003608
WBGene00007923	420.001476835079	513.399873578288	317.953073790666	460.866055187925	527.450511897804	504.53584797726	379.493403193853	550.433140419671	449.526725889644
WBGene00007924	54.5816897208583	62.3148397277994	25.9553529625034	72.7426294735178	68.3598889908477	72.5270281467311	85.1037837826032	64.756840049373	69.7772828246612
WBGene00007925	43.4803290996668	145.091268619951	77.8660588875101	55.1672290638088	75.555666779358	54.3952711100483	52.9727633748857	85.6461432911063	64.4097995304565
WBGene00007926	13.8767007764894	6.51050564320292	0	15.6225781419636	5.0370444519572	11.825058936967	17.3681191393068	15.6669774312999	16.1024498826141
WBGene00007927	1151.76616444862	1147.7091376732	1719.54213376585	930.031605013768	1005.25015705489	1075.29202600153	1053.37642579896	1092.51055954265	1347.23830684538
WBGene00007931	19.4273810870851	39.0630338592175	19.4665147218775	22.945661646009	31.6614222694452	36.2635140733655	32.1310204077175	50.1343277801598	18.7861915297165
WBGene00007932	8.32602046589363	18.6014446948655	0	10.2523169056636	28.7831111540411	3.15334904985787	26.9205846659255	30.2894897005132	16.1024498826141
WBGene00007934	209.07562503244	226.007553042616	389.330294437551	267.04844511419	217.312489213011	307.451532361143	243.153667950295	287.227919573832	194.571269414921
WBGene00007935	0.925113385099293	21.3916613990953	19.4665147218775	12.6933447403454	4.31746667310617	22.0734433490051	15.6313072253761	4.17786064834665	6.0384187059803
WBGene00007937	8.32602046589363	21.3916613990953	0	16.1107837088999	10.7936666827654	10.2483844120381	6.94724765572271	11.4891167829533	11.405902000185
WBGene00007941	86.9606581993335	74.405778779462	45.4218676843809	89.3416187493541	64.7620000965925	63.0669809971575	79.0249420838458	98.1797252361462	79.1703785895194
WBGene00007942	69.3835038824469	75.3358510142052	90.8437353687618	97.1529078203359	67.6403112119966	88.2937733960204	68.6040706002617	88.7795387773663	87.2216035308265
WBGene00007943	132.291214069199	82.7764288921514	175.198632496898	146.461670080908	96.4234223660378	146.630730818391	124.182051846043	107.579911694926	148.276726002405
WBGene00007944	49.0310094102625	39.9931060939608	38.9330294437551	46.3795288589543	43.1746667310617	50.453584797726	42.5518918913016	50.1343277801598	38.2433184712085
WBGene00007945	3.70045354039717	5.58043340845965	12.9776764812517	7.81128907098178	3.59788889425514	0.788337262464468	3.47362382786135	9.40018645877996	4.02561247065353
WBGene00007947	28.6785149380781	54.8742618498532	58.3995441656326	46.3795288589543	23.0264889232329	44.9352239604747	40.8150799773709	39.6896761592931	34.217706000555
WBGene00007949	1.85022677019859	5.58043340845965	12.9776764812517	2.44102783468181	0	0.788337262464468	3.47362382786135	4.17786064834665	2.01280623532677
WBGene00007950	38.8547621741703	52.0840451456234	38.9330294437551	32.2215674177999	26.624377817488	22.0734433490051	38.2098621064749	44.9120019697265	33.5467705887794
WBGene00007952	488.459867332426	403.651349878581	330.930750271918	511.15122858237	462.688511801211	558.142781824843	452.439503578941	437.630902914311	506.556235890569
WBGene00007953	4.62556692549646	6.51050564320292	6.48883824062584	4.88205566936361	9.35451112506337	20.4967688240762	16.4997131823414	16.7114425933866	4.02561247065353
WBGene00007955	726.214007302945	716.155620752321	752.705235912598	773.805823594133	709.503689947114	797.797309614042	741.618687248399	823.03854772429	693.747215775959
WBGene00007956	18.5022677019859	11.1608668169193	12.9776764812517	17.575400409709	3.59788889425514	14.9784079868249	11.2892774405494	10.4446516208666	15.4315144708385
WBGene00007957	26.8282881678795	20.461589164352	6.48883824062584	23.4338672129453	5.75662223080823	29.1684787111853	27.7889906228908	16.7114425933866	16.1024498826141
WBGene00007958	90.6611117397307	129.280040629315	103.821411850014	80.5539185444996	101.460466817995	71.7386908842666	104.208714835841	111.757772343273	62.3969932951297
WBGene00007959	69.3835038824469	53.9441896151099	58.3995441656326	48.3323511266998	66.9207334331456	57.5486201599062	75.5513182559845	78.3348871564996	50.9910912949447
WBGene00007963	140.617234535092	157.182207671613	162.220956015646	109.846252560681	88.5080667986765	152.937428918107	167.60234969431	139.958331719613	143.580178119976
WBGene00007964	157.26927546688	119.979318281882	97.3325736093877	116.192924930854	125.92611129893	123.768950206922	120.708428018182	86.6906084531929	129.490534472689
WBGene00007965	2639.34848768828	2134.51577873582	2498.20272264095	2388.30163345268	2663.87693730651	2475.37900413843	2307.3546276569	2134.88679130514	2801.82627957486
WBGene00007967	2.77534015529788	4.65036117371637	0	1.95282226774545	2.87831111540411	2.3650117873934	4.34202978482669	6.26679097251997	1.34187082355118
WBGene00007969	15587.235425538	10682.8096882613	13360.5179374486	12984.3152582395	10391.4227043877	14686.723199713	11793.8213015463	8472.701394847	13875.6152509309
WBGene00007971	178.546883324163	145.091268619951	149.243279534394	156.713986986572	156.867955789524	160.820801542751	161.523507995553	132.647075585006	161.695434237917
WBGene00007972	99.9122455907236	116.259029342909	51.9107059250068	85.9241797807996	115.852022395016	112.732228532419	74.6829122990191	105.490981370753	124.123051178484
WBGene00007973	11.1013606211915	25.1119503380684	25.9553529625034	12.6933447403454	17.9894444712757	7.09503536218021	10.4208714835841	22.9782335659066	10.0640311766338
WBGene00007974	1104.58538180856	1010.0584469312	765.68291239385	878.281814918514	862.773756842383	985.421578080585	1080.29701046488	979.708322037289	1037.93708201684
WBGene00007975	625.376648327122	517.120162517261	811.104780078231	594.146174961552	628.910978715799	510.054208814511	514.09632652348	560.877792040537	560.231068832616
WBGene00007977	4.62556692549646	1.86014446948655	6.48883824062584	8.7877002048545	0.719577778851028	1.57667452492894	2.60521787089602	6.26679097251997	4.02561247065353
WBGene00007978	274.75867537449	184.154302479168	162.220956015646	345.161335824007	227.386578116925	309.028206886072	290.915995583388	178.603542716819	387.129732594515
WBGene00007979	981.545301590349	658.491142198238	1323.72300108767	1029.62554066879	600.127867561758	1066.62031611443	1022.98221730517	701.880588922237	1093.62472119421
WBGene00007980	604.099040469838	733.826993212444	895.459677206366	592.193352693806	801.609645640045	674.02835940712	569.674307769262	855.416967748976	684.3541200111
WBGene00007981	5.55068031059576	21.3916613990953	32.4441912031292	9.27590577179087	18.7090222501267	5.51836083725128	6.94724765572271	12.5335819450399	11.405902000185
WBGene00007982	123.040080218206	110.67859593445	110.310250090639	155.249370285763	113.693289058462	188.412605729008	136.339735243558	137.869401395439	90.5762805897045
WBGene00007983	13.8767007764894	15.8112279906357	0	6.3466723701727	21.5873333655308	10.2483844120381	8.68405956965339	26.1116290521665	13.4187082355118
WBGene00007984	19.4273810870851	53.9441896151099	32.4441912031292	27.3395117484362	41.7355111733596	36.2635140733655	31.2626144507522	48.0453974559864	31.5339643534527
WBGene00007985	46.2556692549646	53.0141173803666	51.9107059250068	43.4502954573362	53.9683334138271	56.7602828974417	63.3936348584697	51.1787929422464	57.029510000925
WBGene00007989	13.8767007764894	74.405778779462	32.4441912031292	9.76411133872723	47.4921334041679	22.0734433490051	15.6313072253761	29.2450245384265	12.0768374119606
WBGene00007991	135.066554224497	147.881485324181	181.687470737524	158.178603687381	164.783311356885	158.455789755358	155.444666296796	118.024563315793	167.062917532122
WBGene00007992	3.70045354039717	7.4405778779462	6.48883824062584	0.488205566936361	6.47620000965925	2.3650117873934	5.21043574179203	5.22232581043331	0.670935411775589
WBGene00007993	185.022677019859	161.83256884533	136.265603053143	212.857627184254	152.550489116418	175.799209529576	172.812785436102	181.736938203079	183.836302826511
WBGene00007994	9.25113385099293	13.0210112864058	6.48883824062584	17.0871948427726	20.1481778078288	7.09503536218021	9.55246552661872	18.8003729175599	12.0768374119606
WBGene00008000	468.107372860242	408.301711052298	389.330294437551	533.120479094507	510.90022298423	559.719456349772	508.885890781688	560.877792040537	583.042872832987
WBGene00008002	23.1278346274823	51.1539729108801	32.4441912031292	16.5989892758363	31.6614222694452	15.7667452492894	34.7362382786135	21.9337684038199	15.4315144708385
WBGene00008003	16.6520409317873	18.6014446948655	38.9330294437551	17.575400409709	23.0264889232329	19.7084315616117	14.7629012684108	19.8448380796466	20.7989977650432
WBGene00008005	99.9122455907236	82.7764288921514	90.8437353687618	105.94060802519	109.375822385356	110.367216745026	112.024368448529	100.26865556032	109.362472119421
WBGene00008006	74.0090708079434	68.8253453710023	110.310250090639	87.3887964816087	67.6403112119966	61.4903064722285	74.6829122990191	86.6906084531929	92.5890868250312
WBGene00008008	38.8547621741703	50.2239006761368	25.9553529625034	38.5682397879726	63.3228445388905	52.0302593226549	44.2887038052323	51.1787929422464	50.3201558831691
WBGene00008010	13.8767007764894	22.3217336338386	175.198632496898	15.1343725750272	11.5132444616165	19.7084315616117	8.68405956965339	13.5780471071266	12.0768374119606
WBGene00008016	4.62556692549646	5.58043340845965	19.4665147218775	9.76411133872723	2.87831111540411	9.46004714957362	13.8944953114454	3.13339548625999	5.36748329420471
WBGene00008019	49.9561227953618	106.028234760733	110.310250090639	62.0021070009179	64.0424223177415	50.453584797726	81.6301599547418	86.6906084531929	59.7132516480274
WBGene00008020	141.542347920192	268.790875840806	279.020044346911	180.147854199517	318.772956031005	195.507641091188	196.259746274167	318.561874436432	187.190979885389
WBGene00008021	7.40090708079434	0	0	4.88205566936361	2.15873333655308	3.94168631232234	1.73681191393068	17.7559077554733	0.670935411775589
WBGene00008027	1.85022677019859	6.51050564320292	0	1.46461670080908	4.31746667310617	3.15334904985787	0.868405956965339	1.04446516208666	2.68374164710235
WBGene00008031	14.8018141615887	21.3916613990953	38.9330294437551	11.7169336064727	16.5502889135736	23.650117873934	14.7629012684108	10.4446516208666	18.1152561179409
WBGene00008032	139.692121149993	172.063363427506	142.754441293769	159.64322038819	139.598089097099	165.550825117538	202.338587972924	195.314985310206	140.225501061098
WBGene00008033	6.47579369569505	15.8112279906357	0	0.976411133872723	12.9524000193185	4.73002357478681	4.34202978482669	1.04446516208666	4.02561247065353
WBGene00008034	802.073304881087	511.539729108801	609.950794618829	746.954517412633	609.482378686821	786.760587939539	688.645923873513	597.434072713571	682.341313775774
WBGene00008035	141.542347920192	133.930401803032	90.8437353687618	108.869841426809	125.206533520079	118.25058936967	105.077120792806	155.625309150913	149.618596825956
WBGene00008040	61.0574834165533	51.1539729108801	51.9107059250068	64.4431348355997	40.2963556156576	44.9352239604747	58.1831991166777	74.157026508153	36.2305122358818
WBGene00008041	133.216327454298	174.853580131736	129.776764812517	115.704719363918	159.026689126077	97.7538205455941	119.840022061217	177.559077554733	112.717149178299
WBGene00008042	3.70045354039717	2.79021670422982	6.48883824062584	3.90564453549089	2.87831111540411	0.788337262464468	3.47362382786135	1.04446516208666	3.35467705887794
WBGene00008043	0	2.79021670422982	6.48883824062584	3.41743896855453	1.43915555770206	2.3650117873934	1.73681191393068	2.08893032417332	0
WBGene00008050	4.62556692549646	2.79021670422982	0	3.90564453549089	2.15873333655308	6.30669809971574	2.60521787089602	6.26679097251997	2.68374164710235
WBGene00008052	166.520409317873	161.83256884533	207.642823700027	142.556025545418	200.762200299437	183.682582154221	167.60234969431	177.559077554733	181.152561179409
WBGene00008053	171.145976243369	137.650690742005	64.8883824062584	176.242209664026	153.98964467412	174.222535004647	150.234230555004	154.580843988826	184.507238238287
WBGene00008061	598.548360159242	608.267241522102	817.593618318856	618.55645330837	623.873934263841	551.836083725128	546.227346931198	644.43500500747	765.537304835947
WBGene00008062	4.62556692549646	11.1608668169193	12.9776764812517	21.4810449451999	7.91535556736131	17.3434197742183	13.8944953114454	8.35572129669329	10.0640311766338
WBGene00008065	5.55068031059576	1.86014446948655	0	9.76411133872723	5.75662223080823	6.30669809971574	9.55246552661872	2.08893032417332	1.34187082355118
WBGene00008066	3.70045354039717	0.930072234743275	0	3.90564453549089	2.87831111540411	3.15334904985787	4.34202978482669	2.08893032417332	2.68374164710235
WBGene00008068	1.85022677019859	10.230794582176	6.48883824062584	7.32308350404542	10.7936666827654	0	1.73681191393068	5.22232581043331	6.0384187059803
WBGene00008076	4.62556692549646	1.86014446948655	6.48883824062584	7.32308350404542	8.63493334621234	3.15334904985787	6.07884169875737	3.13339548625999	2.01280623532677
WBGene00008077	3.70045354039717	3.7202889389731	0	3.90564453549089	2.87831111540411	1.57667452492894	0	3.13339548625999	0.670935411775589
WBGene00008080	146.167914845688	88.3568623006111	64.8883824062584	130.350886372008	100.740889039144	122.980612944457	121.576833975147	91.9129342636262	132.845211531567
WBGene00008081	37.929648789071	23.2518058685819	45.4218676843809	34.1743896855453	37.4180445002535	41.7818749106168	46.0255157191629	19.8448380796466	46.9654788242912
WBGene00008082	54.5816897208583	37.202889389731	58.3995441656326	59.5610791662361	50.370444519572	69.3736790968732	63.3936348584697	54.3121884285064	57.029510000925
WBGene00008085	24.0529480125816	20.461589164352	0	24.4102783468181	20.1481778078288	26.8034669237919	21.7101489241335	12.5335819450399	20.7989977650432
WBGene00008089	44.405442484766	66.0351286667725	38.9330294437551	45.4031177250816	41.7355111733596	44.9352239604747	63.3936348584697	68.9347006977197	53.0038975302715
WBGene00008091	5.55068031059576	8.37065011268947	0	3.41743896855453	3.59788889425514	2.3650117873934	0	2.08893032417332	2.68374164710235
WBGene00008094	430.177724071171	351.567304732958	655.37266230321	434.991160140298	368.423822771726	478.520718315932	407.282393816744	413.608204186318	389.813474241617
WBGene00008096	1.85022677019859	4.65036117371637	0	1.95282226774545	4.31746667310617	3.15334904985787	6.94724765572271	4.17786064834665	1.34187082355118
WBGene00008099	7.40090708079434	5.58043340845965	0	3.90564453549089	12.9524000193185	3.15334904985787	6.94724765572271	9.40018645877996	5.36748329420471
WBGene00008101	4.62556692549646	7.4405778779462	6.48883824062584	8.7877002048545	20.1481778078288	3.15334904985787	14.7629012684108	6.26679097251997	6.70935411775589
WBGene00008102	0	0	45.4218676843809	0	0	0	0.868405956965339	0	0
WBGene00008105	12.9515873913901	13.0210112864058	12.9776764812517	5.85846680323634	11.5132444616165	4.73002357478681	10.4208714835841	17.7559077554733	7.38028952953147
WBGene00008107	42.5552157145675	28.8322392770415	38.9330294437551	44.4267065912089	38.1376222791045	42.5702121730813	52.9727633748857	36.5562806730332	52.3329621184959
WBGene00008110	209.07562503244	199.035458235061	330.930750271918	275.836145319044	205.079666972543	299.568159736498	283.1003419707	251.716104062886	240.194877415661
WBGene00008111	9.25113385099293	23.2518058685819	12.9776764812517	3.90564453549089	7.91535556736131	5.51836083725128	9.55246552661872	11.4891167829533	4.02561247065353
WBGene00008113	117.48939990761	215.77675846044	45.4218676843809	104.964196891318	122.328222404675	81.1987380338402	120.708428018182	146.225122692133	70.4482182364368
WBGene00008117	85.1104314291349	77.1959954836918	77.8660588875101	98.617524521145	92.8255334717826	94.6004714957362	86.8405956965339	74.157026508153	97.2856347074603
WBGene00008118	206.300284877142	238.098492094278	253.064691384408	258.260744909335	352.593111637004	243.596214101521	244.890479864225	292.450245384265	334.796770476019
WBGene00008119	33.3040818635745	27.9021670422982	58.3995441656326	38.5682397879726	32.3810000482963	39.4168631232234	39.0782680634402	20.8893032417332	40.9270601183109
WBGene00008120	61.0574834165533	54.8742618498532	77.8660588875101	54.1908179299361	50.370444519572	59.9136319472996	42.5518918913016	50.1343277801598	60.384187059803
WBGene00008121	80.4848645036385	75.3358510142052	58.3995441656326	71.2780127727088	79.8731334524641	103.272181382845	112.892774405494	91.9129342636262	76.4866369424171
WBGene00008123	2.77534015529788	12.0909390516626	12.9776764812517	9.27590577179087	15.1111333558716	13.401733461896	13.8944953114454	17.7559077554733	10.7349665884094
WBGene00008131	250.705727361908	294.832898413618	266.04236786566	216.275066152808	243.936867030499	188.412605729008	223.180330940092	317.517409274345	228.788975415476
WBGene00008132	1146.21548413802	1129.10769297834	966.836897853251	1069.17019159063	1134.77415724807	1189.60092905888	1029.06105900393	1027.75371949328	1098.99220448841
WBGene00008133	14.8018141615887	9.30072234743275	19.4665147218775	12.205139173409	10.7936666827654	11.0367216745026	11.2892774405494	7.31125613460663	9.39309576485824
WBGene00008134	105.462925901319	73.4757065447187	77.8660588875101	94.2236744187177	105.777933491101	88.2937733960204	103.340308878875	82.5127478048463	87.2216035308265
WBGene00008136	162.819955777476	135.790546272518	110.310250090639	132.79191420669	159.026689126077	145.054056293462	158.918290124657	157.714239475086	162.366369649692
WBGene00008137	5.55068031059576	17.6713724601222	19.4665147218775	8.7877002048545	22.3069111443819	7.09503536218021	2.60521787089602	4.17786064834665	8.72216035308265
WBGene00008138	24.0529480125816	9.30072234743275	12.9776764812517	29.780539583118	9.35451112506337	23.650117873934	19.9733370102028	13.5780471071266	19.4571269414921
WBGene00008139	648.504482954604	347.847015793985	603.461956378203	676.652915773797	359.788889425514	555.77777003745	680.830270260825	406.296948051711	574.991647891679
WBGene00008140	533.790423202292	452.015106085231	311.46423555004	437.920393541916	462.688511801211	422.548772680955	435.9397903966	428.230716455531	505.885300478794
WBGene00008143	134.141440839397	87.4267900658678	116.799088331265	141.091408844608	97.1430001448888	135.594009143889	107.682338663702	131.602610422919	132.174276119791
WBGene00008145	248.85550059171	206.476036113007	220.620500181279	198.699665743099	187.090222501267	242.019539576592	230.99598455278	218.293218876112	255.626391886499
WBGene00008147	93.4364518950286	106.028234760733	103.821411850014	74.6954517412633	87.7884890198254	75.6803771965889	105.945526749771	99.2241903982329	96.6146992956848
WBGene00008148	93.4364518950286	127.419896159829	77.8660588875101	89.3416187493541	104.338777933399	100.118832332987	88.5774076104645	73.1125613460663	111.375278354748
WBGene00008149	1078.68220702578	1254.66744466868	1395.10022173456	882.675665020941	883.641512429063	1039.02851192817	1039.48193048751	1027.75371949328	1035.92427578151
WBGene00008151	94.3615652801278	130.210112864058	64.8883824062584	121.563186167154	119.449911289271	109.578879482561	112.892774405494	129.513680098746	129.490534472689
WBGene00008152	4.62556692549646	2.79021670422982	0	6.83487793710906	1.43915555770206	0.788337262464468	5.21043574179203	0	2.01280623532677
WBGene00008155	4.62556692549646	8.37065011268947	0	4.88205566936361	4.31746667310617	4.73002357478681	6.94724765572271	6.26679097251997	5.36748329420471
WBGene00008157	84.1853180440356	31.6224559812713	64.8883824062584	65.4195459694724	28.7831111540411	70.1620163593377	78.1565361268805	36.5562806730332	57.7004454127006
WBGene00008164	77.7095243483406	68.8253453710023	97.3325736093877	87.8770020485451	98.5821557025909	88.2937733960204	80.7617539977765	100.26865556032	91.24721600148
WBGene00008165	74.0090708079434	63.2449119625427	71.3772206468843	53.2144067960634	77.714400115911	63.8553182596219	77.2881301699151	74.157026508153	73.1319598835392
WBGene00008166	1603.22149637707	1307.68156204904	1803.89703089398	1745.82310736443	1493.12389111588	1577.4628621914	1600.47217868712	1500.89643791853	1663.91982120346
WBGene00008167	8.32602046589363	15.8112279906357	6.48883824062584	5.37026123629998	15.1111333558716	7.88337262464468	5.21043574179203	7.31125613460663	10.7349665884094
WBGene00008168	26.8282881678795	33.4826004507579	0	16.5989892758363	14.3915555770206	13.401733461896	18.2365250962721	30.2894897005132	18.7861915297165
WBGene00008169	219.251872268532	195.315169296088	291.997720828163	201.140693577781	225.947422559223	213.639398127871	165.86553778038	204.715171768986	297.224387416586
WBGene00008170	1828.9491623413	1602.51446046266	1524.87698654707	1545.65882492052	1677.33580250175	1641.31818045102	1664.73421950255	1581.32025539921	2339.55178086148
WBGene00008171	241.454593510915	207.40610834775	227.109338421905	242.638166767372	223.78868922267	268.034669237919	207.549023714716	249.627173738712	300.579064475464
WBGene00008172	461.631579164547	389.700266357432	337.419588512544	539.955357031616	441.820756214531	478.520718315932	466.333998890387	392.718900944585	675.631959658018
WBGene00008173	6.47579369569505	32.5525282160146	19.4665147218775	18.5518115435817	23.7460667020839	22.8617806114696	13.8944953114454	19.8448380796466	26.8374164710235
WBGene00008174	923.263158329094	617.567963869534	571.017765175074	871.935142548341	842.625579034554	888.456094797456	821.51203528921	722.76989216397	1234.52115766708
WBGene00008177	5.55068031059576	4.65036117371637	6.48883824062584	6.83487793710906	8.63493334621234	11.825058936967	5.21043574179203	8.35572129669329	4.69654788242912
WBGene00008178	8.32602046589363	13.0210112864058	6.48883824062584	4.88205566936361	7.91535556736131	6.30669809971574	3.47362382786135	9.40018645877996	10.0640311766338
WBGene00008183	817.800232427775	949.603751672883	785.149427115727	792.845840704651	887.239401323318	717.386908842666	765.934054043429	748.881521216137	923.20712660321
WBGene00008191	6.47579369569505	5.58043340845965	0	3.41743896855453	4.31746667310617	2.3650117873934	6.07884169875737	2.08893032417332	6.0384187059803
WBGene00008194	59.2072566463547	85.5666455963813	45.4218676843809	55.1672290638088	97.1430001448888	69.3736790968732	53.841169331851	111.757772343273	63.0679287069053
WBGene00008195	3.70045354039717	10.230794582176	6.48883824062584	11.7169336064727	5.75662223080823	3.94168631232234	4.34202978482669	6.26679097251997	3.35467705887794
WBGene00008196	284.009809225483	222.287264103643	266.04236786566	257.772539342399	224.508267001521	270.399681025313	303.942084937868	288.272384735919	358.95044529994
WBGene00008197	234.97879981522	204.61589164352	253.064691384408	225.062766357663	209.397133645649	245.961225888914	242.285261993329	203.670706606899	291.185968710605
WBGene00008198	36.0794220188724	43.7133950329339	32.4441912031292	47.8441455597634	52.5291778561251	51.2419220601904	41.6834859343362	49.0898626180731	52.3329621184959
WBGene00008199	6.47579369569505	22.3217336338386	25.9553529625034	9.76411133872723	23.0264889232329	14.9784079868249	22.5785548810988	37.6007458351198	14.7605790590629
WBGene00008200	14.8018141615887	40.9231783287041	45.4218676843809	25.3866894806908	26.624377817488	20.4967688240762	20.8417429671681	24.0226987279932	15.4315144708385
WBGene00008204	65.6830503420498	26.972094807555	25.9553529625034	42.9620898903998	39.5767778368065	48.876910272797	39.0782680634402	53.2677232664198	38.9142538829841
WBGene00008205	721.588440377448	845.435661381637	765.68291239385	899.274654296778	777.863578937962	898.704479209494	1104.61237725991	969.263670416422	818.541202366218
WBGene00008206	29.6036283231774	19.5315169296088	45.4218676843809	22.4574560790726	26.624377817488	21.2851060865406	28.6573965798562	22.9782335659066	21.4699331768188
WBGene00008207	51.8063495655604	40.9231783287041	45.4218676843809	57.1200513315543	41.0159333945086	44.1468866980102	58.1831991166777	39.6896761592931	50.9910912949447
WBGene00008210	293.260943076476	196.245241530831	194.665147218775	276.324350885981	218.032066991862	275.129704600099	272.679470487116	191.137124661859	299.908129063688
WBGene00008211	65.6830503420498	78.1260677184351	77.8660588875101	62.4903125678543	75.555666779358	60.701969209764	100.735091007979	98.1797252361462	52.3329621184959
WBGene00008212	30.5287417082767	25.1119503380684	6.48883824062584	30.2687451500544	52.5291778561251	16.5550825117538	24.3153667950295	35.5118155109465	22.81180400037
WBGene00008214	19.4273810870851	16.7413002253789	0	19.0400171105181	20.1481778078288	31.5334904985787	15.6313072253761	28.2005593763399	22.81180400037
WBGene00008215	0.925113385099293	7.4405778779462	0	0.488205566936361	4.31746667310617	1.57667452492894	1.73681191393068	8.35572129669329	2.68374164710235
WBGene00008218	4485.87480434647	2900.89530016427	3095.17584077853	4234.695087606	3225.86718258916	4561.31940061941	3816.64418086266	2935.99157062561	4222.19654630378
WBGene00008219	3505.25461614122	2700.92976969447	2731.80089930348	3046.89094324983	3261.12649375286	3064.26693919939	3094.1304246675	2530.73908773598	3315.76280499496
WBGene00008220	44.405442484766	31.6224559812713	32.4441912031292	53.7026123629998	46.0529778464658	57.5486201599062	50.3675455039896	40.7341413213798	50.3201558831691
WBGene00008221	7.40090708079434	14.8811557558924	6.48883824062584	8.7877002048545	8.63493334621234	16.5550825117538	6.94724765572271	9.40018645877996	7.38028952953147
WBGene00008222	35.1543086337731	20.461589164352	6.48883824062584	22.4574560790726	14.3915555770206	29.9568159736498	20.8417429671681	10.4446516208666	16.1024498826141
WBGene00008224	2427.49752250054	2130.79548979684	2031.00636931589	2198.87787348137	2206.9450477361	2044.15852157037	2031.20153334193	2162.04288551939	2228.84743791851
WBGene00008225	98.9871322056243	110.67859593445	123.287926571891	103.987785757445	112.973711279611	121.403938419528	107.682338663702	102.357585884493	102.653118001665
WBGene00008226	6.47579369569505	18.6014446948655	25.9553529625034	7.81128907098178	12.9524000193185	5.51836083725128	6.07884169875737	16.7114425933866	8.72216035308265
WBGene00008227	5.55068031059576	5.58043340845965	6.48883824062584	4.88205566936361	5.75662223080823	3.15334904985787	4.34202978482669	5.22232581043331	2.68374164710235
WBGene00008228	23.1278346274823	40.9231783287041	45.4218676843809	19.0400171105181	30.9418444905942	26.8034669237919	19.9733370102028	58.4900490768531	38.2433184712085
WBGene00008229	20.3524944721844	41.8532505634474	6.48883824062584	26.3631006145635	52.5291778561251	24.4384551363985	32.1310204077175	52.2232581043331	26.166481059248
WBGene00008232	60.132370031454	83.7065011268947	64.8883824062584	80.0657129775633	52.5291778561251	69.3736790968732	72.0776944281231	45.9564671318131	32.8758351770038
WBGene00008233	22.202721242383	6.51050564320292	25.9553529625034	21.9692505121363	12.9524000193185	25.226792398863	28.6573965798562	19.8448380796466	13.4187082355118
WBGene00008234	10.1762472360922	25.1119503380684	19.4665147218775	17.575400409709	25.185222259786	12.6133961994315	17.3681191393068	24.0226987279932	14.7605790590629
WBGene00008236	283.084695840384	186.014446948655	227.109338421905	231.409438727835	181.333600270459	223.887782539909	231.864390509745	181.736938203079	282.463808357523
WBGene00008237	317.313891089057	255.769864554401	227.109338421905	267.536650681126	293.58773377122	301.144834261427	295.258025368215	268.427546656272	331.442093417141
WBGene00008238	150.793481771185	111.608668169193	97.3325736093877	125.957036269581	127.365266856632	161.609138805216	141.55017098535	121.157958802053	166.391982120346
WBGene00008239	160.969729007277	146.021340854694	149.243279534394	96.6647022533996	138.158933539397	95.3888087582006	111.155962491563	157.714239475086	112.046213766523
WBGene00008246	19.4273810870851	13.0210112864058	0	16.1107837088999	15.8307111347226	3.94168631232234	9.55246552661872	11.4891167829533	11.405902000185
WBGene00008248	9.25113385099293	1.86014446948655	0	17.575400409709	8.63493334621234	12.6133961994315	8.68405956965339	6.26679097251997	2.01280623532677
WBGene00008252	12.9515873913901	14.8811557558924	25.9553529625034	12.6933447403454	16.5502889135736	14.1900707243604	17.3681191393068	19.8448380796466	7.38028952953147
WBGene00008254	10.1762472360922	0.930072234743275	6.48883824062584	9.27590577179087	9.35451112506337	7.88337262464468	6.07884169875737	7.31125613460663	4.69654788242912
WBGene00008255	10.1762472360922	5.58043340845965	12.9776764812517	4.88205566936361	12.9524000193185	5.51836083725128	10.4208714835841	9.40018645877996	6.0384187059803
WBGene00008258	228.503006119525	312.50427087374	240.087014903156	280.229995421471	295.746467107773	335.043336547399	316.968174292349	341.540108002338	284.47661459285
WBGene00008260	31.4538550933759	48.3637562066503	45.4218676843809	37.5918286540998	57.5662223080823	40.2052003856879	45.1571097621976	49.0898626180731	37.572383059433
WBGene00008262	2036.17456060354	1662.03908348623	1245.85694220016	1951.35765104464	1865.86518056072	1816.32905271813	1883.57252065782	1841.39208075878	1804.81625767633
WBGene00008263	0.925113385099293	10.230794582176	0	6.3466723701727	7.19577778851028	1.57667452492894	5.21043574179203	4.17786064834665	4.69654788242912
WBGene00008266	3.70045354039717	8.37065011268947	6.48883824062584	2.92923340161817	6.47620000965925	1.57667452492894	5.21043574179203	8.35572129669329	4.02561247065353
WBGene00008270	31.4538550933759	40.9231783287041	25.9553529625034	26.8513061814999	32.3810000482963	22.0734433490051	44.2887038052323	49.0898626180731	17.4443207061653
WBGene00008273	4.62556692549646	9.30072234743275	0	6.3466723701727	2.87831111540411	2.3650117873934	4.34202978482669	3.13339548625999	4.02561247065353
WBGene00008274	361.719333573823	305.993765230537	473.685191565687	352.972624894989	395.767778368066	337.408348334792	325.652233862002	298.717036356785	393.839086712271
